index,server_seq,client_seq,tx_ms,rx_ms,rtt_ms,applied_ms,delay_ms,master_x_m,master_y_m,master_z_m,slave_x_m,slave_y_m,slave_z_m
207,16592,199797,16681.571900,16682.571800,0.999900,16933.304700,250.000,-0.020051,0.019627,0.036446,-0.028061,0.018631,0.049019
208,16593,199798,16682.571800,16683.572000,1.000200,16934.304700,250.000,-0.019891,0.019710,0.036061,-0.028061,0.018631,0.049019
209,16594,199799,16683.572000,16684.572200,1.000200,16935.305000,250.000,-0.019891,0.019710,0.036061,-0.028061,0.018631,0.049019
210,16595,199800,16684.572200,16685.572400,1.000200,16936.305100,250.000,-0.019775,0.019788,0.035641,-0.028061,0.018631,0.049019
211,16596,199801,16685.572400,16686.572600,1.000200,16937.305500,250.000,-0.019665,0.019865,0.035281,-0.028061,0.018631,0.049019
212,16597,199802,16686.572600,16687.572800,1.000200,16938.305700,250.000,-0.019665,0.019865,0.035281,-0.028061,0.018631,0.049019
213,16598,199803,16687.572800,16688.572900,1.000100,16939.305700,250.000,-0.019603,0.019873,0.035071,-0.028061,0.018631,0.049019
214,16599,199804,16688.572900,16689.573600,1.000700,16940.305900,250.000,-0.019603,0.019873,0.035071,-0.028061,0.018631,0.049019
215,16600,199805,16689.573600,16690.573600,1.000000,16941.498900,250.000,-0.019509,0.019948,0.034894,-0.028061,0.018631,0.049019
216,16601,199806,16690.573600,16691.574500,1.000900,16942.499400,250.000,-0.019396,0.020026,0.034472,-0.028061,0.018631,0.049019
217,16602,199807,16691.574500,16692.574500,1.000000,16943.499700,250.000,-0.019396,0.020026,0.034472,-0.028061,0.018631,0.049019
218,16603,199808,16692.574500,16693.574700,1.000200,16944.580300,250.000,-0.019294,0.020039,0.034295,-0.028061,0.018631,0.049019
219,16604,199809,16693.574700,16694.616000,1.041300,16945.581700,250.000,-0.019242,0.020109,0.034083,-0.028061,0.018631,0.049019
220,16605,199810,16694.616000,16695.615800,0.999800,16946.581700,250.000,-0.019182,0.020117,0.033872,-0.028061,0.018631,0.049019
221,16606,199811,16695.615800,16696.616100,1.000300,16947.582200,250.000,-0.019030,0.020200,0.033482,-0.028061,0.018631,0.049019
222,16607,199812,16696.616100,16697.616300,1.000200,16948.584900,250.000,-0.018938,0.020275,0.033303,-0.028061,0.018631,0.049019
223,16608,199813,16697.616300,16698.616400,1.000100,16949.585100,250.000,-0.018887,0.020344,0.033091,-0.028061,0.018631,0.049019
224,16609,199814,16698.616400,16699.616600,1.000200,16950.585300,250.000,-0.018787,0.020358,0.032912,-0.028061,0.018631,0.049019
225,16610,199815,16699.616600,16700.616600,1.000000,16951.585400,250.000,-0.018695,0.020433,0.032733,-0.028061,0.018631,0.049019
226,16611,199816,16700.616600,16701.617000,1.000400,16952.585500,250.000,-0.018646,0.020503,0.032520,-0.028061,0.018631,0.049019
227,16612,199817,16701.617000,16702.617100,1.000100,16953.585600,250.000,-0.018546,0.020516,0.032340,-0.028061,0.018631,0.049019
228,16613,199818,16702.617100,16703.617600,1.000500,16954.585800,250.000,-0.018498,0.020586,0.032127,-0.028061,0.018631,0.049019
229,16614,199819,16703.617600,16704.618200,1.000600,16955.586200,250.000,-0.018498,0.020586,0.032127,-0.028061,0.018631,0.049019
230,16615,199820,16704.618200,16705.618100,0.999900,16956.588700,250.000,-0.018350,0.020669,0.031734,-0.028061,0.018631,0.049019
231,16616,199821,16705.618100,16706.621300,1.003200,16957.588600,250.000,-0.018260,0.020744,0.031553,-0.028061,0.018631,0.049019
232,16617,199822,16706.621300,16707.623400,1.002100,16958.589000,250.000,-0.018170,0.020819,0.031373,-0.028061,0.018631,0.049019
233,16618,199823,16707.623400,16708.625000,1.001600,16959.589500,250.000,-0.018170,0.020819,0.031373,-0.028061,0.018631,0.049019
234,16619,199824,16708.625000,16709.625300,1.000300,16960.590900,250.000,-0.018115,0.020827,0.031158,-0.028061,0.018631,0.049019
235,16620,199825,16709.625300,16710.625600,1.000300,16961.597000,250.000,-0.018025,0.020902,0.030977,-0.028035,0.018643,0.048987
236,16621,199826,16710.625600,16711.628000,1.002400,16962.597300,250.000,-0.017890,0.021047,0.030581,-0.028035,0.018643,0.048987
237,16622,199827,16711.628000,16712.628000,1.000000,16963.597300,250.000,-0.017890,0.021047,0.030581,-0.028035,0.018643,0.048987
238,16623,199828,16712.628000,16713.628200,1.000200,16964.597400,250.000,-0.017747,0.021130,0.030185,-0.028035,0.018643,0.048987
239,16624,199829,16713.628200,16714.628300,1.000100,16965.597500,250.000,-0.017702,0.021200,0.029970,-0.028035,0.018643,0.048987
240,16625,199830,16714.628300,16715.628400,1.000100,16966.597800,250.000,-0.017660,0.021269,0.029816,-0.028035,0.018643,0.048987
241,16626,199831,16715.628400,16716.628500,1.000100,16967.597800,250.000,-0.017607,0.021277,0.029601,-0.028035,0.018643,0.048987
242,16627,199832,16716.628500,16717.629000,1.000500,16968.598000,250.000,-0.017520,0.021352,0.029418,-0.028035,0.018643,0.048987
243,16628,199833,16717.629000,16718.629100,1.000100,16969.598100,250.000,-0.017433,0.021428,0.029235,-0.028035,0.018643,0.048987
244,16629,199834,16718.629100,16719.629200,1.000100,16970.598100,250.000,-0.017434,0.021491,0.029049,-0.028010,0.018655,0.048955
245,16630,199835,16719.629200,16720.629900,1.000700,16971.598300,250.000,-0.017348,0.021567,0.028866,-0.028010,0.018655,0.048955
246,16631,199836,16720.629900,16721.630400,1.000500,16972.598700,250.000,-0.017296,0.021574,0.028649,-0.028010,0.018655,0.048955
247,16632,199837,16721.630400,16722.630800,1.000400,16973.599300,250.000,-0.017210,0.021650,0.028466,-0.028010,0.018655,0.048955
248,16633,199838,16722.630800,16723.634300,1.003500,16974.601600,250.000,-0.017125,0.021725,0.028282,-0.027985,0.018667,0.048923
249,16634,199839,16723.634300,16724.634100,0.999800,16975.601800,250.000,-0.017125,0.021725,0.028282,-0.027985,0.018667,0.048923
250,16635,199840,16724.634100,16725.634700,1.000600,16976.601700,250.000,-0.017083,0.021795,0.028065,-0.027985,0.018667,0.048923
251,16636,199841,16725.634700,16726.634800,1.000100,16977.601900,250.000,-0.016999,0.021934,0.027631,-0.027998,0.018706,0.048909
252,16637,199842,16726.634800,16727.637800,1.003000,16978.632700,250.000,-0.017003,0.021997,0.027444,-0.027973,0.018718,0.048877
253,16638,199843,16727.637800,16728.637600,0.999800,16979.632800,250.000,-0.017003,0.021997,0.027444,-0.027973,0.018718,0.048877
254,16639,199844,16728.637600,16729.637600,1.000000,16980.633100,250.000,-0.016869,0.022080,0.027042,-0.027945,0.018695,0.048811
255,16640,199845,16729.637600,16730.637700,1.000100,16981.633300,250.000,-0.016829,0.022150,0.026825,-0.027945,0.018695,0.048811
256,16641,199846,16730.637700,16731.637800,1.000100,16982.633300,250.000,-0.016746,0.022225,0.026639,-0.027920,0.018707,0.048779
257,16642,199847,16731.637800,16732.637900,1.000100,16983.633500,250.000,-0.016580,0.022377,0.026268,-0.027920,0.018707,0.048779
258,16643,199848,16732.637900,16733.638000,1.000100,16984.633500,250.000,-0.016580,0.022377,0.026268,-0.027895,0.018719,0.048747
259,16644,199849,16733.638000,16734.638100,1.000100,16985.633600,250.000,-0.016498,0.022453,0.026081,-0.027895,0.018719,0.048747
260,16645,199850,16734.638100,16735.638200,1.000100,16986.633700,250.000,-0.016461,0.022522,0.025926,-0.027870,0.018732,0.048715
261,16646,199851,16735.638200,16736.638300,1.000100,16987.633900,250.000,-0.016379,0.022598,0.025739,-0.027845,0.018744,0.048683
262,16647,199852,16736.638300,16737.638500,1.000200,16988.634300,250.000,-0.016341,0.022668,0.025521,-0.027845,0.018744,0.048683
263,16648,199853,16737.638500,16738.638500,1.000000,16989.634700,250.000,-0.016304,0.022737,0.025364,-0.027794,0.018768,0.048619
264,16649,199854,16738.638500,16739.638700,1.000200,16990.636600,250.000,-0.016266,0.022807,0.025145,-0.027769,0.018780,0.048587
265,16650,199855,16739.638700,16740.639200,1.000500,16991.638200,250.000,-0.016229,0.022876,0.024926,-0.027769,0.018780,0.048587
266,16651,199856,16740.639200,16741.639500,1.000300,16992.637700,250.000,-0.016229,0.022876,0.024926,-0.027744,0.018792,0.048555
267,16652,199857,16741.639500,16742.640000,1.000500,16993.638000,250.000,-0.016147,0.022953,0.024551,-0.027716,0.018769,0.048488
268,16653,199858,16742.640000,16743.640000,1.000000,16994.638900,250.000,-0.016147,0.022953,0.024551,-0.027691,0.018781,0.048456
269,16654,199859,16743.640000,16744.640100,1.000100,16995.638900,250.000,-0.016085,0.023154,0.024175,-0.027666,0.018793,0.048424
270,16655,199860,16744.640100,16745.640700,1.000600,16996.639000,250.000,-0.016049,0.023224,0.023955,-0.027641,0.018805,0.048392
271,16656,199861,16745.640700,16746.880500,1.239800,16997.639200,250.000,-0.016049,0.023224,0.023955,-0.027616,0.018818,0.048360
272,16657,199862,16746.880500,16747.880600,1.000100,16998.639700,250.000,-0.015935,0.023370,0.023358,-0.027563,0.018807,0.048261
273,16658,199863,16747.880600,16748.880700,1.000100,16999.639700,250.000,-0.015935,0.023370,0.023358,-0.027538,0.018819,0.048229
274,16659,199864,16748.880700,16749.880800,1.000100,17000.639800,250.000,-0.015945,0.023432,0.023169,-0.027513,0.018831,0.048197
275,16660,199865,16749.880800,16750.880900,1.000100,17001.639900,250.000,-0.015867,0.023508,0.022981,-0.027462,0.018855,0.048132
276,16661,199866,16750.880900,16751.881000,1.000100,17002.640000,250.000,-0.015833,0.023578,0.022823,-0.027437,0.018867,0.048100
277,16662,199867,16751.881000,16752.881100,1.000100,17003.640200,250.000,-0.015756,0.023654,0.022634,-0.027385,0.018856,0.048001
278,16663,199868,16752.881100,16753.881300,1.000200,17004.641000,250.000,-0.015766,0.023717,0.022445,-0.027360,0.018868,0.047969
279,16664,199869,16753.881300,16754.881400,1.000100,17005.642000,250.000,-0.015690,0.023793,0.022255,-0.027310,0.018893,0.047904
280,16665,199870,16754.881400,16755.881800,1.000400,17006.642500,250.000,-0.015657,0.023862,0.022098,-0.027260,0.018917,0.047839
281,16666,199871,16755.881800,16756.883700,1.001900,17007.644600,250.000,-0.015624,0.023932,0.021877,-0.027209,0.018942,0.047775
282,16667,199872,16756.883700,16757.884900,1.001200,17008.644700,250.000,-0.015592,0.024001,0.021719,-0.027157,0.018930,0.047675
283,16668,199873,16757.884900,16758.885400,1.000500,17009.645100,250.000,-0.015592,0.024001,0.021719,-0.027107,0.018955,0.047611
284,16669,199874,16758.885400,16759.885600,1.000200,17010.645000,250.000,-0.015529,0.024140,0.021276,-0.027057,0.018979,0.047546
285,16670,199875,16759.885600,16760.887400,1.001800,17011.645300,250.000,-0.015497,0.024209,0.021118,-0.027005,0.018968,0.047446
286,16671,199876,16760.887400,16761.887700,1.000300,17012.647700,250.000,-0.015467,0.024279,0.020896,-0.026955,0.018993,0.047381
287,16672,199877,16761.887700,16762.887700,1.000000,17013.647600,250.000,-0.015425,0.024285,0.020737,-0.026878,0.018994,0.047249
288,16673,199878,16762.887700,16763.887900,1.000200,17014.647800,250.000,-0.015351,0.024361,0.020546,-0.026828,0.019018,0.047184
289,16674,199879,16763.887900,16764.887900,1.000000,17015.647900,250.000,-0.015321,0.024431,0.020324,-0.026753,0.019055,0.047086
290,16675,199880,16764.887900,16765.888000,1.000100,17016.648100,250.000,-0.015291,0.024500,0.020165,-0.026701,0.019044,0.046986
291,16676,199881,16765.888000,16766.888200,1.000200,17017.648200,250.000,-0.015304,0.024562,0.019976,-0.026626,0.019080,0.046888
292,16677,199882,16766.888200,16767.888200,1.000000,17018.648300,250.000,-0.015274,0.024632,0.019817,-0.026550,0.019081,0.046755
293,16678,199883,16767.888200,16768.888300,1.000100,17019.648400,250.000,-0.015234,0.024638,0.019658,-0.026475,0.019118,0.046656
294,16679,199884,16768.888300,16769.888400,1.000100,17020.649200,250.000,-0.015204,0.024708,0.019498,-0.026426,0.019142,0.046591
295,16680,199885,16769.888400,16770.888500,1.000100,17021.649900,250.000,-0.015145,0.024847,0.019180,-0.026349,0.019143,0.046458
296,16681,199886,16770.888500,16771.889000,1.000500,17022.650200,250.000,-0.015145,0.024847,0.019180,-0.026273,0.019145,0.046324
297,16682,199887,16771.889000,16772.889500,1.000500,17023.651400,250.000,-0.015116,0.024916,0.019020,-0.026188,0.019233,0.046178
298,16683,199888,16772.889500,16773.893700,1.004200,17024.652200,250.000,-0.015131,0.024978,0.018830,-0.026112,0.019234,0.046044
299,16684,199889,16773.893700,16774.893000,0.999300,17025.653300,250.000,-0.015102,0.025048,0.018671,-0.026038,0.019271,0.045945
300,16685,199890,16774.893000,16775.894900,1.001900,17026.653200,250.000,-0.015063,0.025054,0.018511,-0.025937,0.019284,0.045777
301,16686,199891,16775.894900,16776.895500,1.000600,17027.653600,250.000,-0.015080,0.025116,0.018321,-0.025863,0.019321,0.045678
302,16687,199892,16776.895500,16777.898800,1.003300,17028.653500,250.000,-0.015051,0.025185,0.018161,-0.025763,0.019334,0.045510
303,16688,199893,16777.898800,16778.899300,1.000500,17029.653700,250.000,-0.015068,0.025247,0.017971,-0.025662,0.019348,0.045342
304,16689,199894,16778.899300,16779.899700,1.000400,17030.653800,250.000,-0.015068,0.025247,0.017971,-0.025562,0.019361,0.045174
305,16690,199895,16779.899700,16780.900100,1.000400,17031.653900,250.000,-0.014957,0.025330,0.017681,-0.025479,0.019450,0.045026
306,16691,199896,16780.900100,16781.900200,1.000100,17032.654000,250.000,-0.014932,0.025399,0.017458,-0.025379,0.019463,0.044857
307,16692,199897,16781.900200,16782.900600,1.000400,17033.654200,250.000,-0.014903,0.025469,0.017361,-0.025279,0.019477,0.044688
308,16693,199898,16782.900600,16783.900700,1.000100,17034.654300,250.000,-0.014836,0.025545,0.017104,-0.025180,0.019490,0.044519
309,16694,199899,16783.900700,16784.900900,1.000200,17035.654800,250.000,-0.014836,0.025545,0.017104,-0.025081,0.019504,0.044349
310,16695,199900,16784.900900,16785.901000,1.000100,17036.655100,250.000,-0.014809,0.025614,0.016943,-0.024974,0.019605,0.044166
311,16696,199901,16785.901000,16786.901100,1.000100,17037.655200,250.000,-0.014772,0.025621,0.016783,-0.024875,0.019618,0.043996
312,16697,199902,16786.901100,16787.901100,1.000000,17038.655400,250.000,-0.014788,0.025683,0.016656,-0.024752,0.019644,0.043792
313,16698,199903,16787.901100,16788.901200,1.000100,17039.655700,250.000,-0.014751,0.025689,0.016495,-0.024653,0.019658,0.043621
314,16699,199904,16788.901200,16789.905600,1.004400,17040.659800,250.000,-0.014725,0.025758,0.016334,-0.024546,0.019723,0.043401
315,16700,199905,16789.905600,16790.905800,1.000200,17041.659200,250.000,-0.014741,0.025821,0.016207,-0.024424,0.019749,0.043196
316,16701,199906,16790.905800,16791.906200,1.000400,17042.659700,250.000,-0.014705,0.025827,0.016046,-0.024302,0.019775,0.042990
317,16702,199907,16791.906200,16792.906300,1.000100,17043.660000,250.000,-0.014679,0.025896,0.015885,-0.024180,0.019801,0.042784
318,16703,199908,16792.906300,16793.906500,1.000200,17044.666700,250.000,-0.014696,0.025958,0.015758,-0.024074,0.019866,0.042563
319,16704,199909,16793.906500,16794.907800,1.001300,17045.666400,250.000,-0.014660,0.025964,0.015597,-0.023952,0.019892,0.042356
320,16705,199910,16794.907800,16795.907800,1.000000,17046.666700,250.000,-0.014632,0.026034,0.015500,-0.023832,0.019918,0.042148
321,16706,199911,16795.907800,16796.908000,1.000200,17047.666800,250.000,-0.014596,0.026040,0.015338,-0.023687,0.019957,0.041906
322,16707,199912,16796.908000,16797.908100,1.000100,17048.666900,250.000,-0.014613,0.026102,0.015211,-0.023582,0.020023,0.041683
323,16708,199913,16797.908100,16798.908200,1.000100,17049.667100,250.000,-0.014620,0.026101,0.015084,-0.023438,0.020061,0.041439
324,16709,199914,16798.908200,16799.908300,1.000100,17050.667200,250.000,-0.014592,0.026171,0.014986,-0.023317,0.020051,0.041195
325,16710,199915,16799.908300,16800.908500,1.000200,17051.667400,250.000,-0.014616,0.026232,0.014732,-0.023174,0.020090,0.040951
326,16711,199916,16800.908500,16801.908700,1.000200,17052.667600,250.000,-0.014616,0.026232,0.014732,-0.023047,0.020168,0.040691
327,16712,199917,16801.908700,16802.908900,1.000200,17053.667700,250.000,-0.014596,0.026300,0.014507,-0.022762,0.020210,0.040164
328,16713,199918,16802.908900,16803.909000,1.000100,17054.668200,250.000,-0.014596,0.026300,0.014507,-0.022613,0.020301,0.039867
329,16714,199919,16803.909000,16804.909300,1.000300,17055.668400,250.000,-0.014558,0.026307,0.014409,-0.022495,0.020327,0.039655
330,16715,199920,16804.909300,16805.909400,1.000100,17056.671300,250.000,-0.014530,0.026377,0.014311,-0.022331,0.020342,0.039336
331,16716,199921,16805.909400,16806.909400,1.000000,17057.670100,250.000,-0.014507,0.026446,0.014149,-0.022190,0.020381,0.039087
332,16717,199922,16806.909400,16807.909700,1.000300,17058.671200,250.000,-0.014507,0.026446,0.014149,-0.022043,0.020472,0.038788
333,16718,199923,16807.909700,16808.912000,1.002300,17059.671100,250.000,-0.014507,0.026446,0.014149,-0.021904,0.020475,0.038503
334,16719,199924,16808.912000,16809.911600,0.999600,17060.678700,250.000,-0.014442,0.026522,0.013953,-0.021765,0.020514,0.038252
335,16720,199925,16809.911600,16810.913000,1.001400,17061.677500,250.000,-0.014450,0.026521,0.013825,-0.021619,0.020605,0.037951
336,16721,199926,16810.913000,16811.912900,0.999900,17062.677900,250.000,-0.014450,0.026521,0.013825,-0.021481,0.020608,0.037664
337,16722,199927,16811.912900,16812.913000,1.000100,17063.678700,250.000,-0.014517,0.026574,0.013605,-0.021320,0.020660,0.037375
338,16723,199928,16812.913000,16813.913200,1.000200,17064.678700,250.000,-0.014525,0.026573,0.013478,-0.021183,0.020699,0.037122
339,16724,199929,16813.913200,16814.913300,1.000100,17065.678900,250.000,-0.014574,0.026564,0.013385,-0.021040,0.020754,0.036782
340,16725,199930,16814.913300,16815.913500,1.000200,17066.679000,250.000,-0.014537,0.026571,0.013287,-0.020881,0.020806,0.036491
341,16726,199931,16815.913500,16816.913600,1.000100,17067.679300,250.000,-0.014552,0.026633,0.013223,-0.020723,0.020821,0.036164
342,16727,199932,16816.913600,16817.913700,1.000100,17068.679700,250.000,-0.014560,0.026632,0.013096,-0.020565,0.020873,0.035872
343,16728,199933,16817.913700,16818.913800,1.000100,17069.680000,250.000,-0.014534,0.026702,0.012998,-0.020424,0.020965,0.035564
344,16729,199934,16818.913800,16819.914000,1.000200,17070.680200,250.000,-0.014542,0.026700,0.012870,-0.020268,0.020980,0.035235
345,16730,199935,16819.914000,16820.914400,1.000400,17071.680500,250.000,-0.014546,0.026699,0.012807,-0.020112,0.021032,0.034940
346,16731,199936,16820.914400,16821.914800,1.000400,17072.681100,250.000,-0.014607,0.026754,0.012714,-0.019956,0.021084,0.034645
347,16732,199937,16821.914800,16822.916300,1.001500,17073.681700,250.000,-0.014570,0.026760,0.012616,-0.019819,0.021140,0.034299
348,16733,199938,16822.916300,16823.917000,1.000700,17074.682500,250.000,-0.014570,0.026760,0.012616,-0.019642,0.021204,0.033964
349,16734,199939,16823.917000,16824.917300,1.000300,17075.682800,250.000,-0.014624,0.026751,0.012460,-0.019489,0.021220,0.033631
350,16735,199940,16824.917300,16825.917400,1.000100,17076.687100,250.000,-0.014598,0.026821,0.012361,-0.019336,0.021272,0.033332
351,16736,199941,16825.917400,16826.919100,1.001700,17077.687700,250.000,-0.014602,0.026820,0.012297,-0.019179,0.021377,0.032980
352,16737,199942,16826.919100,16827.919200,1.000100,17078.687900,250.000,-0.014602,0.026820,0.012297,-0.019028,0.021393,0.032644
353,16738,199943,16827.919200,16828.919400,1.000200,17079.689200,250.000,-0.014657,0.026810,0.012142,-0.018856,0.021421,0.032269
354,16739,199944,16828.919400,16829.919600,1.000200,17080.688600,250.000,-0.014672,0.026873,0.012078,-0.018706,0.021474,0.031967
355,16740,199945,16829.919600,16830.919700,1.000100,17081.688700,250.000,-0.014677,0.026872,0.012014,-0.018534,0.021538,0.031626
356,16741,199946,16830.919700,16831.919900,1.000200,17082.688800,250.000,-0.014727,0.026863,0.011922,-0.018382,0.021607,0.031234
357,16742,199947,16831.919900,16832.920300,1.000400,17083.689300,250.000,-0.014690,0.026870,0.011823,-0.018212,0.021672,0.030891
358,16743,199948,16832.920300,16833.920600,1.000300,17084.689800,250.000,-0.014706,0.026932,0.011760,-0.018045,0.021701,0.030511
359,16744,199949,16833.920600,16834.920800,1.000200,17085.690000,250.000,-0.014756,0.026923,0.011668,-0.017898,0.021753,0.030205
360,16745,199950,16834.920800,16835.920900,1.000100,17086.690500,250.000,-0.014802,0.026915,0.011639,-0.017751,0.021806,0.029898
361,16746,199951,16835.920900,16836.921100,1.000200,17087.691200,250.000,-0.014852,0.026907,0.011547,-0.017586,0.021834,0.029515
362,16747,199952,16836.921100,16837.921300,1.000200,17088.692400,250.000,-0.014857,0.026906,0.011484,-0.017438,0.021940,0.029153
363,16748,199953,16837.921300,16838.921500,1.000200,17089.692300,250.000,-0.014907,0.026897,0.011392,-0.017272,0.022005,0.028804
364,16749,199954,16838.921500,16839.924400,1.002900,17090.693400,250.000,-0.014912,0.026896,0.011328,-0.017108,0.022071,0.028454
365,16750,199955,16839.924400,16840.925300,1.000900,17091.754400,250.000,-0.014962,0.026887,0.011236,-0.016946,0.022100,0.028068
366,16751,199956,16840.925300,16841.926300,1.001000,17092.757100,250.000,-0.015013,0.026878,0.011145,-0.016783,0.022165,0.027716
367,16752,199957,16841.926300,16842.954000,1.027700,17093.756400,250.000,-0.015018,0.026877,0.011081,-0.016621,0.022230,0.027363
368,16753,199958,16842.954000,16843.954300,1.000300,17094.756900,250.000,-0.015022,0.026877,0.011018,-0.016460,0.022296,0.027009
369,16754,199959,16843.954300,16844.954700,1.000400,17095.767300,250.000,-0.015125,0.026924,0.010961,-0.016299,0.022361,0.026654
370,16755,199960,16844.954700,16845.954900,1.000200,17096.767500,250.000,-0.015089,0.026930,0.010863,-0.016139,0.022426,0.026298
371,16756,199961,16845.954900,16846.955100,1.000200,17097.767600,250.000,-0.015135,0.026922,0.010834,-0.015983,0.022456,0.025905
372,16757,199962,16846.955100,16847.955300,1.000200,17098.767700,250.000,-0.015140,0.026921,0.010771,-0.015825,0.022521,0.025547
373,16758,199963,16847.955300,16848.955900,1.000600,17099.767900,250.000,-0.015191,0.026912,0.010679,-0.015668,0.022587,0.025188
374,16759,199964,16848.955900,16849.956700,1.000800,17100.767900,250.000,-0.015236,0.026904,0.010651,-0.015512,0.022652,0.024828
375,16760,199965,16849.956700,16850.956700,1.000000,17101.768100,250.000,-0.015242,0.026903,0.010588,-0.015356,0.022718,0.024468
376,16761,199966,16850.956700,16851.956900,1.000200,17102.768300,250.000,-0.015292,0.026894,0.010496,-0.015201,0.022784,0.024106
377,16762,199967,16851.956900,16852.957000,1.000100,17103.768400,250.000,-0.015343,0.026885,0.010405,-0.015048,0.022850,0.023743
378,16763,199968,16852.957000,16853.957400,1.000400,17104.768700,250.000,-0.015389,0.026877,0.010377,-0.014892,0.022952,0.023415
379,16764,199969,16853.957400,16854.957600,1.000200,17105.769000,250.000,-0.015429,0.026805,0.010286,-0.014739,0.023018,0.023050
380,16765,199970,16854.957600,16855.958600,1.001000,17106.770000,250.000,-0.015521,0.026789,0.010230,-0.014569,0.023096,0.022643
381,16766,199971,16855.958600,16856.959800,1.001200,17107.775400,250.000,-0.015526,0.026788,0.010167,-0.014438,0.023150,0.022317
382,16767,199972,16856.959800,16857.959700,0.999900,17108.777000,250.000,-0.015532,0.026787,0.010103,-0.014269,0.023228,0.021908
383,16768,199973,16857.959700,16858.959700,1.000000,17109.777100,250.000,-0.015583,0.026778,0.010012,-0.014117,0.023331,0.021575
384,16769,199974,16858.959700,16859.962100,1.002400,17110.785500,250.000,-0.015629,0.026770,0.009985,-0.013969,0.023397,0.021205
385,16770,199975,16859.962100,16860.962200,1.000100,17111.784700,250.000,-0.015634,0.026769,0.009921,-0.013823,0.023463,0.020835
386,16771,199976,16860.962200,16861.962200,1.000000,17112.784800,250.000,-0.015726,0.026753,0.009866,-0.013677,0.023529,0.020463
387,16772,199977,16861.962200,16862.962600,1.000400,17113.784900,250.000,-0.015818,0.026737,0.009810,-0.013528,0.023632,0.020126
388,16773,199978,16862.962600,16863.963600,1.001000,17114.785100,250.000,-0.015824,0.026736,0.009747,-0.013384,0.023698,0.019752
389,16774,199979,16863.963600,16864.964400,1.000800,17115.785200,250.000,-0.015916,0.026720,0.009692,-0.013237,0.023801,0.019414
390,16775,199980,16864.964400,16865.964300,0.999900,17116.785300,250.000,-0.015910,0.026656,0.009629,-0.013094,0.023868,0.019038
391,16776,199981,16865.964300,16866.964500,1.000200,17117.785500,250.000,-0.016002,0.026640,0.009574,-0.012935,0.023947,0.018619
392,16777,199982,16866.964500,16867.964600,1.000100,17118.785600,250.000,-0.016095,0.026624,0.009518,-0.012790,0.024050,0.018277
393,16778,199983,16867.964600,16868.964800,1.000200,17119.785600,250.000,-0.016100,0.026623,0.009455,-0.012646,0.024153,0.017935
394,16779,199984,16868.964800,16869.965000,1.000200,17120.785900,250.000,-0.016193,0.026607,0.009400,-0.012503,0.024256,0.017591
395,16780,199985,16869.965000,16870.965300,1.000300,17121.786100,250.000,-0.016244,0.026598,0.009310,-0.012383,0.024310,0.017254
396,16781,199986,16870.965300,16871.986200,1.020900,17122.786300,250.000,-0.016326,0.026519,0.009255,-0.012242,0.024413,0.016908
397,16782,199987,16871.986200,16872.989300,1.003100,17123.788500,250.000,-0.016418,0.026503,0.009200,-0.012101,0.024517,0.016562
398,16783,199988,16872.989300,16873.988300,0.999000,17124.789700,250.000,-0.016470,0.026494,0.009110,-0.011962,0.024620,0.016215
399,16784,199989,16873.988300,16874.989000,1.000700,17125.789800,250.000,-0.016563,0.026478,0.009055,-0.011823,0.024723,0.015867
400,16785,199990,16874.989000,16875.989100,1.000100,17126.791300,250.000,-0.016615,0.026469,0.008965,-0.011702,0.024814,0.015562
401,16786,199991,16875.989100,16876.990300,1.001200,17127.791200,250.000,-0.016661,0.026461,0.008938,-0.011582,0.024905,0.015256
402,16787,199992,16876.990300,16877.991100,1.000800,17128.791300,250.000,-0.016696,0.026390,0.008911,-0.011445,0.025008,0.014905
403,16788,199993,16877.991100,16878.991700,1.000600,17129.791500,250.000,-0.016743,0.026382,0.008884,-0.011326,0.025099,0.014597
404,16789,199994,16878.991700,16879.991900,1.000200,17130.791700,250.000,-0.016835,0.026366,0.008829,-0.011208,0.025190,0.014289
405,16790,199995,16879.991900,16880.992200,1.000300,17131.791900,250.000,-0.016882,0.026358,0.008802,-0.011091,0.025280,0.013980
406,16791,199996,16880.992200,16881.992500,1.000300,17132.792000,250.000,-0.016877,0.026295,0.008739,-0.010958,0.025384,0.013626
407,16792,199997,16881.992500,16882.992900,1.000400,17133.792700,250.000,-0.016923,0.026287,0.008712,-0.010842,0.025475,0.013316
408,16793,199998,16882.992900,16883.993100,1.000200,17134.792800,250.000,-0.016970,0.026279,0.008685,-0.010743,0.025553,0.013049
409,16794,199999,16883.993100,16884.993300,1.000200,17135.792800,250.000,-0.017052,0.026200,0.008631,-0.010628,0.025644,0.012737
410,16795,200000,16884.993300,16885.993500,1.000200,17136.793100,250.000,-0.017145,0.026184,0.008577,-0.010514,0.025734,0.012425
411,16796,200001,16885.993500,16886.993800,1.000300,17137.793300,250.000,-0.017180,0.026114,0.008550,-0.010384,0.025838,0.012067
412,16797,200002,16886.993800,16887.994000,1.000200,17138.793800,250.000,-0.017273,0.026098,0.008496,-0.010288,0.025916,0.011798
413,16798,200003,16887.994000,16889.031200,1.037200,17139.793900,250.000,-0.017320,0.026090,0.008469,-0.010170,0.026044,0.011519
