index,server_seq,client_seq,tx_ms,rx_ms,rtt_ms,applied_ms,delay_ms,master_x_m,master_y_m,master_z_m,slave_x_m,slave_y_m,slave_z_m
1,20519,203717,20628.563100,20629.563200,1.000100,21051.028800,421.412,-0.025261,-0.032120,0.011044,-0.033335,-0.028478,0.009222
2,20520,203718,20629.563200,20630.563600,1.000400,20959.771800,328.382,-0.025215,-0.032130,0.011070,-0.033315,-0.028514,0.009198
3,20521,203719,20630.563600,20631.564800,1.001200,20951.769800,320.164,-0.025210,-0.032131,0.011130,-0.033315,-0.028514,0.009198
4,20522,203720,20631.564800,20632.566100,1.001300,20914.746400,281.442,-0.025210,-0.032131,0.011130,-0.033295,-0.028550,0.009175
5,20523,203721,20632.566100,20633.566300,1.000200,21060.029800,426.348,-0.025163,-0.032142,0.011156,-0.033272,-0.028628,0.009163
6,20524,203722,20633.566300,20634.566400,1.000100,20947.766000,312.877,-0.025205,-0.032132,0.011189,-0.033255,-0.028622,0.009127
7,20525,203723,20634.566400,20635.566700,1.000300,21070.034400,433.802,-0.025158,-0.032143,0.011216,-0.033235,-0.028658,0.009103
8,20526,203724,20635.566700,20636.566800,1.000100,21133.066000,495.894,-0.025200,-0.032133,0.011249,-0.033232,-0.028700,0.009115
9,20527,203725,20636.566800,20637.567000,1.000200,21066.033700,427.847,-0.025154,-0.032144,0.011275,-0.033212,-0.028737,0.009091
10,20528,203726,20637.567000,20638.567300,1.000300,21037.020700,398.335,-0.025154,-0.032144,0.011275,-0.033209,-0.028779,0.009103
11,20529,203727,20638.567300,20639.567400,1.000100,21031.017800,391.439,-0.025149,-0.032145,0.011335,-0.033189,-0.028815,0.009079
12,20530,203728,20639.567400,20640.567600,1.000200,20927.757600,286.795,-0.025103,-0.032155,0.011362,-0.033169,-0.028851,0.009056
13,20531,203729,20640.567600,20641.567800,1.000200,21114.054900,471.990,-0.025144,-0.032146,0.011395,-0.033165,-0.028893,0.009067
14,20532,203730,20641.567800,20642.568100,1.000300,20958.771100,315.756,-0.025098,-0.032156,0.011421,-0.033145,-0.028929,0.009044
15,20533,203731,20642.568100,20643.569000,1.000900,20999.852400,355.554,-0.025093,-0.032157,0.011481,-0.033126,-0.028965,0.009020
16,20534,203732,20643.569000,20644.569200,1.000200,21127.061600,482.418,-0.025093,-0.032157,0.011481,-0.033126,-0.028965,0.009020
17,20535,203733,20644.569200,20645.569700,1.000500,20963.774500,317.347,-0.025089,-0.032158,0.011541,-0.033106,-0.029001,0.008996
18,20536,203734,20645.569700,20646.569900,1.000200,20917.748300,270.935,-0.025042,-0.032169,0.011567,-0.033102,-0.029043,0.009008
19,20537,203735,20646.569900,20647.571400,1.001500,21023.014700,375.371,-0.025037,-0.032170,0.011627,-0.033082,-0.029080,0.008984
20,20538,203736,20647.571400,20648.571700,1.000300,21059.029800,409.596,-0.025079,-0.032161,0.011661,-0.033079,-0.029122,0.008996
21,20539,203737,20648.571700,20649.571900,1.000200,21007.854000,357.371,-0.025028,-0.032172,0.011747,-0.033059,-0.029158,0.008972
22,20540,203738,20649.571900,20650.572100,1.000200,20939.762500,289.016,-0.025028,-0.032172,0.011747,-0.033059,-0.029158,0.008972
23,20541,203739,20650.572100,20651.572200,1.000100,21024.014800,371.987,-0.025024,-0.032173,0.011807,-0.033056,-0.029200,0.008984
24,20542,203740,20651.572200,20652.572400,1.000200,20922.748900,269.668,-0.024977,-0.032183,0.011833,-0.033036,-0.029236,0.008960
25,20543,203741,20652.572400,20653.572500,1.000100,21076.035200,422.374,-0.025015,-0.032175,0.011927,-0.033033,-0.029279,0.008972
26,20544,203742,20653.572500,20654.572800,1.000300,21061.030900,405.805,-0.025015,-0.032175,0.011927,-0.033033,-0.029279,0.008972
27,20545,203743,20654.572800,20655.573000,1.000200,20963.774500,307.944,-0.024968,-0.032185,0.011953,-0.033013,-0.029315,0.008948
28,20546,203744,20655.573000,20656.573200,1.000200,21072.034700,414.707,-0.024977,-0.032245,0.012013,-0.033010,-0.029357,0.008959
29,20547,203745,20656.573200,20657.573300,1.000100,21132.064900,473.726,-0.024973,-0.032246,0.012073,-0.033010,-0.029357,0.008959
30,20548,203746,20657.573300,20658.573600,1.000300,20933.761800,274.419,-0.024968,-0.032247,0.012133,-0.033006,-0.029399,0.008971
31,20549,203747,20658.573600,20659.574000,1.000400,21145.075900,485.144,-0.024960,-0.032249,0.012253,-0.032990,-0.029393,0.008936
32,20550,203748,20659.574000,20660.575400,1.001400,21044.022200,383.417,-0.024960,-0.032249,0.012253,-0.032987,-0.029436,0.008947
33,20551,203749,20660.575400,20661.576100,1.000700,21010.855000,348.956,-0.024909,-0.032261,0.012339,-0.032987,-0.029436,0.008947
34,20552,203750,20661.576100,20662.576600,1.000500,21058.029500,395.000,-0.024905,-0.032262,0.012399,-0.032983,-0.029478,0.008959
35,20553,203751,20662.576600,20663.576800,1.000200,21014.863300,350.372,-0.024905,-0.032262,0.012399,-0.032983,-0.029478,0.008959
36,20554,203752,20663.576800,20664.583500,1.006700,20939.762500,274.504,-0.024900,-0.032263,0.012459,-0.032980,-0.029520,0.008971
37,20555,203753,20664.583500,20665.583300,0.999800,21057.029400,390.593,-0.024896,-0.032264,0.012519,-0.032964,-0.029514,0.008935
38,20556,203754,20665.583300,20666.583500,1.000200,21139.067900,472.453,-0.024888,-0.032266,0.012639,-0.032960,-0.029556,0.008947
39,20557,203755,20666.583500,20667.583600,1.000100,20945.764900,277.709,-0.024888,-0.032266,0.012639,-0.032960,-0.029556,0.008947
40,20558,203756,20667.583600,20668.583800,1.000200,21038.020900,369.286,-0.024837,-0.032277,0.012726,-0.032960,-0.029556,0.008947
41,20559,203757,20668.583800,20669.584000,1.000200,20961.773300,291.520,-0.024829,-0.032279,0.012846,-0.032957,-0.029599,0.008959
42,20560,203758,20669.584000,20670.584100,1.000100,21112.052200,440.623,-0.024829,-0.032279,0.012846,-0.032957,-0.029599,0.008959
43,20561,203759,20670.584100,20671.584200,1.000100,21171.092400,499.217,-0.024863,-0.032271,0.012999,-0.032957,-0.029599,0.008959
44,20562,203760,20671.584200,20672.584500,1.000300,21033.020300,359.611,-0.024863,-0.032271,0.012999,-0.032957,-0.029599,0.008959
45,20563,203761,20672.584500,20673.584800,1.000300,20934.762000,260.920,-0.024813,-0.032282,0.013086,-0.032954,-0.029641,0.008971
46,20564,203762,20673.584800,20674.585100,1.000300,20924.749000,250.120,-0.024809,-0.032283,0.013146,-0.032954,-0.029641,0.008971
47,20565,203763,20674.585100,20675.585300,1.000200,21053.029100,377.267,-0.024805,-0.032284,0.013206,-0.032954,-0.029641,0.008971
48,20566,203764,20675.585300,20676.585400,1.000100,20941.763000,264.514,-0.024801,-0.032285,0.013266,-0.032954,-0.029641,0.008971
49,20567,203765,20676.585400,20677.590300,1.004900,21002.852800,325.003,-0.024793,-0.032287,0.013386,-0.032954,-0.029641,0.008971
50,20568,203766,20677.590300,20678.590200,0.999900,21038.020900,358.692,-0.024789,-0.032288,0.013446,-0.032954,-0.029641,0.008971
51,20569,203767,20678.590200,20679.590700,1.000500,20972.841300,292.683,-0.024785,-0.032289,0.013506,-0.032954,-0.029641,0.008971
52,20570,203768,20679.590700,20680.590800,1.000100,21091.044600,410.205,-0.024735,-0.032300,0.013593,-0.032971,-0.029647,0.009006
53,20571,203769,20680.590800,20681.593300,1.002500,21143.068900,461.367,-0.024774,-0.032291,0.013686,-0.032971,-0.029647,0.009006
54,20572,203770,20681.593300,20682.592900,0.999600,20993.849900,310.856,-0.024770,-0.032292,0.013746,-0.032971,-0.029647,0.009006
55,20573,203771,20682.592900,20683.593100,1.000200,21081.042400,396.584,-0.024720,-0.032303,0.013833,-0.032971,-0.029647,0.009006
56,20574,203772,20683.593100,20684.593100,1.000000,20960.773600,275.495,-0.024709,-0.032306,0.014013,-0.032971,-0.029647,0.009006
57,20575,203773,20684.593100,20685.593200,1.000100,20972.841300,286.651,-0.024709,-0.032306,0.014013,-0.032971,-0.029647,0.009006
58,20576,203774,20685.593200,20686.593300,1.000100,21070.034400,382.517,-0.024705,-0.032307,0.014073,-0.032971,-0.029647,0.009006
59,20577,203775,20686.593300,20687.593300,1.000000,21007.854000,319.493,-0.024695,-0.032309,0.014253,-0.032971,-0.029647,0.009006
60,20578,203776,20687.593300,20688.593300,1.000000,21034.020500,344.766,-0.024688,-0.032311,0.014373,-0.032971,-0.029647,0.009006
61,20579,203777,20688.593300,20689.593400,1.000100,21090.044500,399.671,-0.024688,-0.032311,0.014373,-0.032971,-0.029647,0.009006
62,20580,203778,20689.593400,20690.593500,1.000100,21144.069600,452.841,-0.024664,-0.032254,0.014553,-0.032971,-0.029647,0.009006
63,20581,203779,20690.593500,20691.593600,1.000100,21050.028700,357.873,-0.024664,-0.032254,0.014553,-0.032971,-0.029647,0.009006
64,20582,203780,20691.593600,20692.593900,1.000300,21103.050400,410.085,-0.024660,-0.032255,0.014613,-0.032971,-0.029647,0.009006
65,20583,203781,20692.593900,20693.595300,1.001400,21019.014300,324.542,-0.024605,-0.032267,0.014821,-0.032971,-0.029647,0.009006
66,20584,203782,20693.595300,20694.595600,1.000300,20984.845800,289.330,-0.024605,-0.032267,0.014821,-0.032971,-0.029647,0.009006
67,20585,203783,20694.595600,20695.597100,1.001500,21096.047700,399.618,-0.024644,-0.032258,0.014914,-0.032971,-0.029647,0.009006
68,20586,203784,20695.597100,20696.597200,1.000100,21014.863300,317.682,-0.024595,-0.032269,0.015001,-0.032971,-0.029647,0.009006
69,20587,203785,20696.597200,20697.601500,1.004300,21020.014500,321.845,-0.024585,-0.032272,0.015181,-0.032971,-0.029647,0.009006
70,20588,203786,20697.601500,20698.601500,1.000000,21061.030900,361.896,-0.024585,-0.032272,0.015181,-0.032971,-0.029647,0.009006
71,20589,203787,20698.601500,20699.602100,1.000600,21092.044800,392.420,-0.024579,-0.032273,0.015302,-0.032971,-0.029647,0.009006
72,20590,203788,20699.602100,20700.602100,1.000000,21139.067900,437.801,-0.024572,-0.032274,0.015422,-0.032971,-0.029647,0.009006
73,20591,203789,20700.602100,20701.602200,1.000100,21145.075900,443.066,-0.024563,-0.032276,0.015602,-0.032971,-0.029647,0.009006
74,20592,203790,20701.602200,20702.602400,1.000200,21105.050600,401.844,-0.024557,-0.032278,0.015722,-0.032971,-0.029647,0.009006
75,20593,203791,20702.602400,20703.602600,1.000200,21020.014500,316.211,-0.024554,-0.032278,0.015782,-0.032971,-0.029647,0.009006
76,20594,203792,20703.602600,20704.602800,1.000200,21013.863000,308.673,-0.024554,-0.032278,0.015782,-0.032971,-0.029647,0.009006
77,20595,203793,20704.602800,20705.602900,1.000100,21062.030200,355.680,-0.024548,-0.032280,0.015903,-0.032971,-0.029647,0.009006
78,20596,203794,20705.602900,20706.603000,1.000100,21059.029800,351.761,-0.024543,-0.032281,0.016023,-0.032971,-0.029647,0.009006
79,20597,203795,20706.603000,20707.603100,1.000100,21057.029400,348.715,-0.024494,-0.032292,0.016111,-0.032971,-0.029647,0.009006
80,20598,203796,20707.603100,20708.603400,1.000300,20986.846100,278.096,-0.024489,-0.032293,0.016231,-0.032971,-0.029647,0.009006
81,20599,203797,20708.603400,20709.603900,1.000500,21167.092000,457.205,-0.024478,-0.032296,0.016471,-0.032971,-0.029647,0.009006
82,20600,203798,20709.603900,20710.604800,1.000900,21123.060600,412.146,-0.024478,-0.032296,0.016471,-0.032971,-0.029647,0.009006
83,20601,203799,20710.604800,20711.607100,1.002300,21171.092400,459.275,-0.024416,-0.032247,0.016560,-0.032971,-0.029647,0.009006
84,20602,203800,20711.607100,20712.608200,1.001100,21114.054900,400.624,-0.024411,-0.032248,0.016680,-0.032971,-0.029647,0.009006
85,20603,203801,20712.608200,20713.608600,1.000400,21093.045200,379.294,-0.024406,-0.032250,0.016800,-0.032971,-0.029647,0.009006
86,20604,203802,20713.608600,20714.609100,1.000500,21117.058600,401.519,-0.024401,-0.032251,0.016920,-0.032971,-0.029647,0.009006
87,20605,203803,20714.609100,20715.609300,1.000200,20973.841500,258.108,-0.024396,-0.032252,0.017041,-0.032971,-0.029647,0.009006
88,20606,203804,20715.609300,20716.609500,1.000200,21147.075600,429.688,-0.024391,-0.032253,0.017161,-0.032971,-0.029647,0.009006
89,20607,203805,20716.609500,20717.609700,1.000200,21074.034900,355.778,-0.024382,-0.032255,0.017402,-0.032971,-0.029647,0.009006
90,20608,203806,20717.609700,20718.609700,1.000000,21141.068300,422.025,-0.024377,-0.032256,0.017522,-0.032971,-0.029647,0.009006
91,20609,203807,20718.609700,20719.610300,1.000600,20978.844100,258.891,-0.024377,-0.032256,0.017522,-0.032971,-0.029647,0.009006
92,20610,203808,20719.610300,20720.609900,0.999600,21040.021000,318.994,-0.024310,-0.032209,0.017791,-0.032971,-0.029647,0.009006
93,20611,203809,20720.609900,20721.610100,1.000200,21039.020900,316.627,-0.024310,-0.032209,0.017791,-0.032971,-0.029647,0.009006
94,20612,203810,20721.610100,20722.610100,1.000000,21020.014500,297.215,-0.024306,-0.032210,0.017911,-0.032971,-0.029647,0.009006
95,20613,203811,20722.610100,20723.610300,1.000200,21196.100700,471.981,-0.024301,-0.032211,0.018032,-0.032971,-0.029647,0.009006
96,20614,203812,20723.610300,20724.611200,1.000900,21189.098600,463.901,-0.024297,-0.032212,0.018152,-0.032971,-0.029647,0.009006
97,20615,203813,20724.611200,20725.612200,1.001000,21036.020600,310.281,-0.024280,-0.032153,0.018273,-0.032971,-0.029647,0.009006
98,20616,203814,20725.612200,20726.612300,1.000100,21208.106100,480.670,-0.024231,-0.032164,0.018421,-0.032971,-0.029647,0.009006
99,20617,203815,20726.612300,20727.616800,1.004500,21193.099300,465.403,-0.024271,-0.032155,0.018574,-0.032971,-0.029647,0.009006
100,20618,203816,20727.616800,20728.616000,0.999200,21066.033700,336.521,-0.024267,-0.032156,0.018694,-0.032971,-0.029647,0.009006
101,20619,203817,20728.616000,20729.616700,1.000700,21078.040700,348.137,-0.024205,-0.032108,0.018843,-0.032971,-0.029647,0.009006
102,20620,203818,20729.616700,20730.616900,1.000200,21037.020700,305.851,-0.024200,-0.032109,0.019024,-0.032971,-0.029647,0.009006
103,20621,203819,20730.616900,20731.618300,1.001400,21057.029400,324.486,-0.024197,-0.032110,0.019144,-0.032971,-0.029647,0.009006
104,20622,203820,20731.618300,20732.619000,1.000700,21040.021000,307.392,-0.024194,-0.032110,0.019265,-0.032971,-0.029647,0.009006
105,20623,203821,20732.619000,20733.619300,1.000300,21104.050400,369.533,-0.024176,-0.032052,0.019445,-0.032971,-0.029647,0.009006
106,20624,203822,20733.619300,20734.619400,1.000100,21127.061600,392.048,-0.024169,-0.032054,0.019746,-0.032971,-0.029647,0.009006
107,20625,203823,20734.619400,20735.619400,1.000000,21202.105300,466.117,-0.024169,-0.032054,0.019746,-0.032971,-0.029647,0.009006
108,20626,203824,20735.619400,20736.619700,1.000300,21210.108300,473.472,-0.024166,-0.032054,0.019867,-0.032971,-0.029647,0.009006
109,20627,203825,20736.619700,20737.619800,1.000100,21124.060600,386.088,-0.024105,-0.032006,0.020016,-0.032971,-0.029647,0.009006
110,20628,203826,20737.619800,20738.619800,1.000000,21100.050000,360.970,-0.024143,-0.031997,0.020349,-0.032971,-0.029647,0.009006
111,20629,203827,20738.619800,20739.620500,1.000700,21022.014700,282.083,-0.024143,-0.031997,0.020349,-0.032971,-0.029647,0.009006
112,20630,203828,20739.620500,20740.620700,1.000200,21029.017000,287.931,-0.024124,-0.031939,0.020650,-0.032971,-0.029647,0.009006
113,20631,203829,20740.620700,20741.621900,1.001200,21139.067900,397.397,-0.024121,-0.031940,0.020831,-0.032971,-0.029647,0.009006
114,20632,203830,20741.621900,20742.621800,0.999900,21017.013600,273.372,-0.024106,-0.031881,0.020951,-0.032971,-0.029647,0.009006
115,20633,203831,20742.621800,20743.621900,1.000100,21110.051500,365.521,-0.024106,-0.031881,0.020951,-0.032971,-0.029647,0.009006
116,20634,203832,20743.621900,20744.625400,1.003500,21010.855000,265.384,-0.024104,-0.031881,0.021132,-0.032971,-0.029647,0.009006
117,20635,203833,20744.625400,20745.630800,1.005400,21177.093700,431.049,-0.024102,-0.031882,0.021312,-0.032971,-0.029647,0.009006
118,20636,203834,20745.630800,20746.631600,1.000800,21187.098500,439.811,-0.024086,-0.031823,0.021493,-0.032971,-0.029647,0.009006
119,20637,203835,20746.631600,20747.631600,1.000000,21156.082600,408.087,-0.024084,-0.031824,0.021674,-0.032971,-0.029647,0.009006
120,20638,203836,20747.631600,20748.638900,1.007300,21077.035600,327.588,-0.024083,-0.031824,0.021855,-0.032971,-0.029647,0.009006
121,20639,203837,20748.638900,20749.637500,0.998600,21005.853600,255.536,-0.024069,-0.031765,0.021975,-0.032971,-0.029647,0.009006
122,20640,203838,20749.637500,20750.637800,1.000300,21103.050400,351.467,-0.024067,-0.031765,0.022156,-0.032971,-0.029647,0.009006
123,20641,203839,20750.637800,20751.638100,1.000300,21011.855900,259.755,-0.024052,-0.031706,0.022517,-0.032971,-0.029647,0.009006
124,20642,203840,20751.638100,20752.638500,1.000400,21059.029800,305.930,-0.024052,-0.031706,0.022517,-0.032971,-0.029647,0.009006
125,20643,203841,20752.638500,20753.639100,1.000600,21046.026400,291.912,-0.024083,-0.031637,0.022668,-0.032971,-0.029647,0.009006
126,20644,203842,20753.639100,20754.639100,1.000000,21111.052000,355.779,-0.024069,-0.031578,0.023029,-0.032971,-0.029647,0.009006
127,20645,203843,20754.639100,20755.639400,1.000300,21069.034400,313.353,-0.024069,-0.031578,0.023029,-0.032971,-0.029647,0.009006
128,20646,203844,20755.639400,20756.639800,1.000400,21071.034500,313.492,-0.024069,-0.031578,0.023210,-0.032971,-0.029647,0.009006
129,20647,203845,20756.639800,20757.640200,1.000400,21250.149400,491.754,-0.024100,-0.031509,0.023541,-0.032971,-0.029647,0.009006
130,20648,203846,20757.640200,20758.640600,1.000400,21031.017800,271.892,-0.024100,-0.031509,0.023541,-0.032971,-0.029647,0.009006
131,20649,203847,20758.640600,20759.641000,1.000400,21142.068600,381.808,-0.024089,-0.031450,0.023903,-0.032971,-0.029647,0.009006
132,20650,203848,20759.641000,20760.644100,1.003100,21149.082900,387.938,-0.024089,-0.031450,0.023903,-0.032971,-0.029647,0.009006
133,20651,203849,20760.644100,20761.643500,0.999400,21183.098300,420.490,-0.024121,-0.031380,0.024113,-0.032971,-0.029647,0.009006
134,20652,203850,20761.643500,20762.643800,1.000300,21122.060200,358.637,-0.024122,-0.031380,0.024294,-0.032971,-0.029647,0.009006
135,20653,203851,20762.643800,20763.644100,1.000300,21181.095700,417.091,-0.024124,-0.031380,0.024474,-0.032971,-0.029647,0.009006
136,20654,203852,20763.644100,20764.644300,1.000200,21058.029500,292.656,-0.024113,-0.031320,0.024715,-0.032971,-0.029647,0.009006
137,20655,203853,20764.644300,20765.649000,1.004700,21040.021000,274.078,-0.024104,-0.031260,0.025076,-0.032971,-0.029647,0.009006
138,20656,203854,20765.649000,20766.649200,1.000200,21134.066000,366.597,-0.024104,-0.031260,0.025076,-0.032971,-0.029647,0.009006
139,20657,203855,20766.649200,20767.649600,1.000400,21223.125700,454.524,-0.024138,-0.031190,0.025286,-0.032971,-0.029647,0.009006
140,20658,203856,20767.649600,20768.649700,1.000100,21031.017800,261.993,-0.024097,-0.031199,0.025497,-0.032954,-0.029623,0.009034
141,20659,203857,20768.649700,20769.649800,1.000100,21107.050700,336.981,-0.024135,-0.031129,0.025888,-0.032954,-0.029623,0.009034
142,20660,203858,20769.649800,20770.650000,1.000200,21097.047900,326.352,-0.024135,-0.031129,0.025888,-0.032954,-0.029623,0.009034
143,20661,203859,20770.650000,20771.650400,1.000400,21099.049700,327.373,-0.024130,-0.031068,0.026309,-0.032954,-0.029623,0.009034
144,20662,203860,20771.650400,20772.650500,1.000100,21126.060900,352.803,-0.024130,-0.031068,0.026309,-0.032954,-0.029623,0.009034
145,20663,203861,20772.650500,20773.650900,1.000400,21068.034100,293.785,-0.024123,-0.031008,0.026549,-0.032954,-0.029623,0.009034
146,20664,203862,20773.650900,20774.651000,1.000100,21169.092200,394.239,-0.024157,-0.030876,0.027180,-0.032954,-0.029623,0.009034
147,20665,203863,20774.651000,20775.651300,1.000300,21187.098500,410.653,-0.024157,-0.030876,0.027180,-0.032954,-0.029623,0.009034
148,20666,203864,20775.651300,20776.651600,1.000300,21192.099100,414.485,-0.024162,-0.030875,0.027360,-0.032954,-0.029623,0.009034
149,20667,203865,20776.651600,20777.654300,1.002700,21162.087800,384.113,-0.024156,-0.030814,0.027601,-0.032954,-0.029623,0.009034
150,20668,203866,20777.654300,20778.654500,1.000200,21093.045200,313.455,-0.024156,-0.030814,0.027601,-0.032954,-0.029623,0.009034
151,20669,203867,20778.654500,20779.654700,1.000200,21233.144800,453.330,-0.024161,-0.030813,0.027781,-0.032954,-0.029623,0.009034
152,20670,203868,20779.654700,20780.654900,1.000200,21241.146100,459.536,-0.024156,-0.030752,0.028021,-0.032954,-0.029623,0.009034
153,20671,203869,20780.654900,20781.658600,1.003700,21229.133200,446.736,-0.024203,-0.030680,0.028471,-0.032954,-0.029623,0.009034
154,20672,203870,20781.658600,20782.656300,0.997700,21282.166600,498.997,-0.024203,-0.030680,0.028471,-0.032954,-0.029623,0.009034
155,20673,203871,20782.656300,20783.656600,1.000300,21234.144400,450.191,-0.024209,-0.030679,0.028651,-0.032954,-0.029623,0.009034
156,20674,203872,20783.656600,20784.656900,1.000300,21082.043600,296.575,-0.024249,-0.030609,0.028860,-0.032954,-0.029623,0.009034
157,20675,203873,20784.656900,20785.657000,1.000100,21086.044100,300.039,-0.024260,-0.030606,0.029160,-0.032954,-0.029623,0.009034
158,20676,203874,20785.657000,20786.657700,1.000700,21241.146100,453.939,-0.024209,-0.030555,0.029312,-0.032938,-0.029600,0.009062
159,20677,203875,20786.657700,20787.657700,1.000000,21232.136600,444.203,-0.024314,-0.030471,0.029969,-0.032938,-0.029600,0.009062
160,20678,203876,20787.657700,20788.658000,1.000300,21064.030400,275.152,-0.024314,-0.030471,0.029969,-0.032938,-0.029600,0.009062
161,20679,203877,20788.658000,20789.658100,1.000100,21184.098200,393.745,-0.024324,-0.030407,0.030449,-0.032938,-0.029600,0.009062
162,20680,203878,20789.658100,20790.658200,1.000100,21080.041700,289.088,-0.024323,-0.030345,0.030689,-0.032938,-0.029600,0.009062
163,20681,203879,20790.658200,20791.658300,1.000100,21189.098600,396.459,-0.024335,-0.030343,0.030929,-0.032938,-0.029600,0.009062
164,20682,203880,20791.658300,20792.658800,1.000500,21152.082200,358.691,-0.024335,-0.030343,0.030929,-0.032938,-0.029600,0.009062
165,20683,203881,20792.658800,20793.660100,1.001300,21079.040900,284.517,-0.024390,-0.030331,0.031137,-0.032938,-0.029600,0.009062
166,20684,203882,20793.660100,20794.660300,1.000200,21268.159900,472.694,-0.024390,-0.030331,0.031137,-0.032922,-0.029576,0.009089
167,20685,203883,20794.660300,20795.661500,1.001200,21059.029800,262.932,-0.024404,-0.030267,0.031617,-0.032939,-0.029582,0.009125
168,20686,203884,20795.661500,20796.661700,1.000200,21235.144600,437.697,-0.024375,-0.030273,0.031889,-0.032939,-0.029582,0.009125
169,20687,203885,20796.661700,20797.662400,1.000700,21221.122100,423.433,-0.024437,-0.030198,0.032396,-0.032923,-0.029558,0.009153
170,20688,203886,20797.662400,20798.668800,1.006400,21136.066500,336.428,-0.024437,-0.030198,0.032396,-0.032923,-0.029558,0.009153
171,20689,203887,20798.668800,20799.668400,0.999600,21256.149900,455.964,-0.024437,-0.030198,0.032396,-0.032923,-0.029558,0.009153
172,20690,203888,20799.668400,20800.669200,1.000800,21069.034400,267.940,-0.024455,-0.030132,0.032876,-0.032923,-0.029558,0.009153
173,20691,203889,20800.669200,20801.669300,1.000100,21193.099300,390.980,-0.024504,-0.030060,0.033142,-0.032906,-0.029535,0.009180
174,20692,203890,20801.669300,20802.669700,1.000400,21132.064900,329.296,-0.024520,-0.030057,0.033382,-0.032906,-0.029535,0.009180
175,20693,203891,20802.669700,20803.670200,1.000500,21106.050600,302.108,-0.024520,-0.030057,0.033382,-0.032923,-0.029541,0.009216
176,20694,203892,20803.670200,20804.670400,1.000200,21088.044200,282.936,-0.024541,-0.029991,0.033861,-0.032907,-0.029517,0.009244
177,20695,203893,20804.670400,20805.671300,1.000900,21253.149600,446.666,-0.024605,-0.029978,0.034127,-0.032907,-0.029517,0.009244
178,20696,203894,20805.671300,20806.671600,1.000300,21085.043900,277.384,-0.024580,-0.029983,0.034400,-0.032907,-0.029517,0.009244
179,20697,203895,20806.671600,20807.672100,1.000500,21149.082900,341.029,-0.024586,-0.029920,0.034640,-0.032891,-0.029494,0.009271
180,20698,203896,20807.672100,20808.673200,1.001100,21196.100700,387.386,-0.024605,-0.029916,0.034879,-0.032907,-0.029499,0.009307
181,20699,203897,20808.673200,20809.673400,1.000200,21190.098800,379.544,-0.024658,-0.029843,0.035145,-0.032891,-0.029476,0.009335
182,20700,203898,20809.673400,20810.674100,1.000700,21271.160400,460.147,-0.024658,-0.029843,0.035145,-0.032891,-0.029476,0.009335
183,20701,203899,20810.674100,20811.675800,1.001700,21220.121300,408.275,-0.024685,-0.029776,0.035624,-0.032875,-0.029452,0.009363
184,20702,203900,20811.675800,20812.676300,1.000500,21186.098400,372.511,-0.024685,-0.029776,0.035624,-0.032892,-0.029458,0.009398
185,20703,203901,20812.676300,20813.677200,1.000900,21140.068100,326.372,-0.024663,-0.029781,0.035897,-0.032876,-0.029434,0.009426
186,20704,203902,20813.677200,20814.677000,0.999800,21243.146400,428.437,-0.024730,-0.029767,0.036162,-0.032893,-0.029440,0.009461
187,20705,203903,20814.677000,20815.678400,1.001400,21174.092900,357.657,-0.024760,-0.029699,0.036640,-0.032877,-0.029417,0.009489
188,20706,203904,20815.678400,20816.679000,1.000600,21125.060800,307.897,-0.024760,-0.029699,0.036640,-0.032860,-0.029393,0.009517
189,20707,203905,20816.679000,20817.686800,1.007800,21213.113300,395.123,-0.024816,-0.029626,0.036905,-0.032877,-0.029399,0.009553
190,20708,203906,20817.686800,20818.687500,1.000700,21142.068600,322.494,-0.024855,-0.029556,0.037443,-0.032861,-0.029375,0.009580
191,20709,203907,20818.687500,20819.687700,1.000200,21261.152500,441.080,-0.024836,-0.029560,0.037716,-0.032878,-0.029381,0.009616
192,20710,203908,20819.687700,20820.688200,1.000500,21095.047100,273.977,-0.024895,-0.029486,0.037980,-0.032862,-0.029358,0.009644
193,20711,203909,20820.688200,20821.688300,1.000100,21187.098500,365.025,-0.024877,-0.029490,0.038254,-0.032863,-0.029340,0.009707
194,20712,203910,20821.688300,20822.688500,1.000200,21110.051500,286.843,-0.024877,-0.029490,0.038254,-0.032847,-0.029316,0.009735
195,20713,203911,20822.688500,20823.688500,1.000000,21100.050000,276.067,-0.024920,-0.029420,0.038791,-0.032863,-0.029322,0.009770
196,20714,203912,20823.688500,20824.688700,1.000200,21210.108300,385.338,-0.024993,-0.029405,0.039055,-0.032864,-0.029304,0.009834
197,20715,203913,20824.688700,20825.688700,1.000000,21182.097600,355.416,-0.025012,-0.029339,0.039353,-0.032848,-0.029281,0.009862
198,20716,203914,20825.688700,20826.688800,1.000100,21120.059900,292.430,-0.025019,-0.029277,0.039925,-0.032849,-0.029263,0.009925
199,20717,203915,20826.688800,20827.692100,1.003300,21138.067800,310.138,-0.025093,-0.029262,0.040188,-0.032850,-0.029245,0.009988
200,20718,203916,20827.692100,20828.693700,1.001600,21262.152200,433.322,-0.025093,-0.029262,0.040188,-0.032851,-0.029227,0.010052
201,20719,203917,20828.693700,20829.694200,1.000500,21316.179100,486.191,-0.025093,-0.029262,0.040188,-0.032851,-0.029227,0.010052
