index,tx_timestamp_ms,rx_timestamp_ms,delay_ms,tx_x,tx_y,tx_z,rx_x,rx_y,rx_z
93,21664.7,22227.2,562.471,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
94,21665.7,22228.2,562.473,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
95,21666.7,22229.2,562.47,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
96,21667.7,22230.2,562.471,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
97,21668.7,22231.2,562.471,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
98,21669.7,22232.2,562.472,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
99,21670.7,22233.2,562.472,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
100,21671.7,22234.2,562.473,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
101,21672.7,22235.2,562.473,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
102,21673.7,22236.2,562.473,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
103,21674.7,22237.2,562.473,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
104,21675.7,22238.2,562.473,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
105,21676.7,22239.2,562.473,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
106,21677.7,22240.2,562.473,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
107,21678.7,22241.2,562.473,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
108,21679.7,22242.2,562.473,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
109,21680.7,22243.2,562.473,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
110,21681.7,22244.2,562.473,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
111,21682.7,22245.2,562.473,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
112,21683.9,22246.2,562.321,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
113,21684.9,22247.2,562.322,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
114,21685.9,22248.2,562.322,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
115,21686.9,22249.2,562.325,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
