index,server_seq,client_seq,tx_ms,rx_ms,rtt_ms,applied_ms,delay_ms,master_x_m,master_y_m,master_z_m,slave_x_m,slave_y_m,slave_z_m
207,6661,189866,6721.640600,6722.640700,1.000100,6722.640700,0.000,-0.002748,0.021917,0.043439,-0.009579,0.039294,0.048886
208,6662,189867,6722.640700,6723.640900,1.000200,6723.640900,0.000,-0.002748,0.021917,0.043439,-0.009553,0.039307,0.048846
209,6663,189868,6723.640900,6724.640900,1.000000,6724.640900,0.000,-0.002796,0.021634,0.043429,-0.009527,0.039321,0.048806
210,6664,189869,6724.640900,6725.641100,1.000200,6725.641100,0.000,-0.002815,0.021424,0.043458,-0.009527,0.039321,0.048806
211,6665,189870,6725.641100,6726.641100,1.000000,6726.641100,0.000,-0.002825,0.021146,0.043487,-0.009501,0.039334,0.048766
212,6666,189871,6726.641100,6727.641200,1.000100,6727.641200,0.000,-0.002825,0.021146,0.043487,-0.009476,0.039347,0.048726
213,6667,189872,6727.641200,6728.642400,1.001200,6728.642400,0.000,-0.002857,0.020658,0.043545,-0.009450,0.039360,0.048686
214,6668,189873,6728.642400,6729.642500,1.000100,6729.642500,0.000,-0.002857,0.020658,0.043545,-0.009450,0.039360,0.048686
215,6669,189874,6729.642500,6730.642800,1.000300,6730.642800,0.000,-0.002973,0.020160,0.043593,-0.009424,0.039373,0.048646
216,6670,189875,6730.642800,6731.643000,1.000200,6731.643000,0.000,-0.002994,0.019950,0.043621,-0.009389,0.039345,0.048567
217,6671,189876,6731.643000,6732.643700,1.000700,6732.643700,0.000,-0.002994,0.019950,0.043621,-0.009363,0.039358,0.048526
218,6672,189877,6732.643700,6733.643600,0.999900,6733.643600,0.000,-0.003088,0.019181,0.043737,-0.009337,0.039371,0.048486
219,6673,189878,6733.643600,6734.643600,1.000000,6734.643600,0.000,-0.003088,0.019181,0.043737,-0.009337,0.039371,0.048486
220,6674,189879,6734.643600,6735.643700,1.000100,6735.643700,0.000,-0.003103,0.018904,0.043766,-0.009312,0.039384,0.048446
221,6675,189880,6735.643700,6736.643800,1.000100,6736.643800,0.000,-0.003126,0.018695,0.043794,-0.009286,0.039397,0.048406
222,6676,189881,6736.643800,6737.643900,1.000100,6737.643900,0.000,-0.003210,0.018204,0.043880,-0.009260,0.039410,0.048366
223,6677,189882,6737.643900,6738.644000,1.000100,6738.644000,0.000,-0.003210,0.018204,0.043880,-0.009235,0.039423,0.048326
224,6678,189883,6738.644000,6739.644100,1.000100,6739.644100,0.000,-0.003227,0.017927,0.043909,-0.009177,0.039352,0.048260
225,6679,189884,6739.644100,6740.644300,1.000200,6740.644300,0.000,-0.003289,0.017646,0.043966,-0.009152,0.039366,0.048220
226,6680,189885,6740.644300,6741.644400,1.000100,6741.644400,0.000,-0.003314,0.017437,0.043995,-0.009152,0.039366,0.048220
227,6681,189886,6741.644400,6742.644500,1.000100,6742.644500,0.000,-0.003377,0.017156,0.044052,-0.009117,0.039337,0.048140
228,6682,189887,6742.644500,6743.644600,1.000100,6743.644600,0.000,-0.003467,0.016667,0.044138,-0.009091,0.039350,0.048099
229,6683,189888,6743.644600,6744.645100,1.000500,6744.645100,0.000,-0.003467,0.016667,0.044138,-0.009065,0.039363,0.048059
230,6684,189889,6744.645100,6745.645500,1.000400,6745.645500,0.000,-0.003604,0.016175,0.044252,-0.009018,0.039334,0.048033
231,6685,189890,6745.645500,6746.645900,1.000400,6746.645900,0.000,-0.003604,0.016175,0.044252,-0.008983,0.039305,0.047953
232,6686,189891,6746.645900,6747.646000,1.000100,6747.646000,0.000,-0.003705,0.015686,0.044405,-0.008957,0.039319,0.047913
233,6687,189892,6747.646000,6748.647300,1.001300,6748.647300,0.000,-0.003705,0.015686,0.044405,-0.008922,0.039290,0.047832
234,6688,189893,6748.647300,6749.652800,1.005500,6749.652800,0.000,-0.003705,0.015686,0.044405,-0.008900,0.039247,0.047846
235,6689,189894,6749.652800,6750.652200,0.999400,6750.652200,0.000,-0.003793,0.015132,0.044490,-0.008874,0.039261,0.047806
236,6690,189895,6750.652200,6751.652200,1.000000,6751.652200,0.000,-0.003867,0.014920,0.044546,-0.008817,0.039190,0.047740
237,6691,189896,6751.652200,6752.652300,1.000100,6752.652300,0.000,-0.003973,0.014434,0.044698,-0.008761,0.039118,0.047674
238,6692,189897,6752.652300,6753.652400,1.000100,6753.652400,0.000,-0.004042,0.014156,0.044755,-0.008735,0.039132,0.047633
239,6693,189898,6753.652400,6754.652500,1.000100,6754.652500,0.000,-0.004042,0.014156,0.044755,-0.008678,0.039060,0.047567
240,6694,189899,6754.652500,6755.652600,1.000100,6755.652600,0.000,-0.004188,0.013667,0.044867,-0.008678,0.039060,0.047567
241,6695,189900,6755.652600,6756.652800,1.000200,6756.652800,0.000,-0.004188,0.013667,0.044867,-0.008621,0.038989,0.047501
242,6696,189901,6756.652800,6757.652800,1.000000,6757.652800,0.000,-0.004226,0.013460,0.044963,-0.008565,0.038918,0.047434
243,6697,189902,6757.652800,6758.652900,1.000100,6758.652900,0.000,-0.004297,0.013183,0.045019,-0.008508,0.038847,0.047368
244,6698,189903,6758.652900,6759.653100,1.000200,6759.653100,0.000,-0.004455,0.012695,0.045198,-0.008473,0.038818,0.047287
245,6699,189904,6759.653100,6760.653200,1.000100,6760.653200,0.000,-0.004455,0.012695,0.045198,-0.008451,0.038776,0.047302
246,6700,189905,6760.653200,6761.654000,1.000800,6761.654000,0.000,-0.004490,0.012421,0.045292,-0.008395,0.038704,0.047235
247,6701,189906,6761.654000,6762.654100,1.000100,6762.654100,0.000,-0.004530,0.012215,0.045387,-0.008338,0.038633,0.047169
248,6702,189907,6762.654100,6763.655400,1.001300,6763.655400,0.000,-0.004604,0.011939,0.045443,-0.008282,0.038562,0.047102
249,6703,189908,6763.655400,6764.655200,0.999800,6764.655200,0.000,-0.004604,0.011939,0.045443,-0.008251,0.038477,0.047076
250,6704,189909,6764.655200,6765.658200,1.003000,6765.658200,0.000,-0.004728,0.011456,0.045660,-0.008195,0.038406,0.047010
251,6705,189910,6765.658200,6766.657600,0.999400,6766.657600,0.000,-0.004728,0.011456,0.045660,-0.008133,0.038237,0.046958
252,6706,189911,6766.657600,6767.657700,1.000100,6767.657700,0.000,-0.004930,0.010700,0.045932,-0.008077,0.038165,0.046891
253,6707,189912,6767.657700,6768.657800,1.000100,6768.657800,0.000,-0.004930,0.010700,0.045932,-0.008021,0.038094,0.046825
254,6708,189913,6768.657800,6769.657900,1.000100,6769.657900,0.000,-0.005011,0.010492,0.045987,-0.007969,0.037966,0.046813
255,6709,189914,6769.657900,6770.658000,1.000100,6770.658000,0.000,-0.005054,0.010287,0.046081,-0.007904,0.037853,0.046706
256,6710,189915,6770.658000,6771.658300,1.000300,6771.658300,0.000,-0.005182,0.010077,0.046164,-0.007852,0.037725,0.046695
257,6711,189916,6771.658300,6772.658800,1.000500,6772.658800,0.000,-0.005222,0.009805,0.046258,-0.007787,0.037612,0.046588
258,6712,189917,6772.658800,6773.659000,1.000200,6773.659000,0.000,-0.005313,0.009598,0.046379,-0.007735,0.037484,0.046576
259,6713,189918,6773.659000,6774.659200,1.000200,6774.659200,0.000,-0.005313,0.009598,0.046379,-0.007675,0.037314,0.046524
260,6714,189919,6774.659200,6775.659200,1.000000,6775.659200,0.000,-0.005484,0.009117,0.046555,-0.007619,0.037243,0.046458
261,6715,189920,6775.659200,6776.659400,1.000200,6776.659400,0.000,-0.005619,0.008640,0.046769,-0.007559,0.037073,0.046406
262,6716,189921,6776.659400,6777.659700,1.000300,6777.659700,0.000,-0.005619,0.008640,0.046769,-0.007500,0.036903,0.046354
263,6717,189922,6777.659700,6778.661800,1.002100,6778.661800,0.000,-0.005619,0.008640,0.046769,-0.007415,0.036746,0.046261
264,6718,189923,6778.661800,6779.662900,1.001100,6779.662900,0.000,-0.005661,0.008370,0.046863,-0.007355,0.036576,0.046210
265,6719,189924,6779.662900,6780.663100,1.000200,6780.663100,0.000,-0.005755,0.008164,0.046984,-0.007296,0.036406,0.046158
266,6720,189925,6780.663100,6781.663900,1.000800,6781.663900,0.000,-0.005893,0.007688,0.047197,-0.007237,0.036236,0.046106
267,6721,189926,6781.663900,6782.663900,1.000000,6782.663900,0.000,-0.005948,0.007418,0.047357,-0.007178,0.036065,0.046054
268,6722,189927,6782.663900,6783.664100,1.000200,6783.664100,0.000,-0.006033,0.007213,0.047411,-0.007094,0.035908,0.045962
269,6723,189928,6783.664100,6784.664100,1.000000,6784.664100,0.000,-0.006175,0.006739,0.047624,-0.007015,0.035694,0.045924
270,6724,189929,6784.664100,6785.664200,1.000100,6785.664200,0.000,-0.006175,0.006739,0.047624,-0.006949,0.035481,0.045832
271,6725,189930,6785.664200,6786.664300,1.000100,6786.664300,0.000,-0.006271,0.006535,0.047743,-0.006870,0.035267,0.045794
272,6726,189931,6786.664300,6787.664600,1.000300,6787.664600,0.000,-0.006368,0.006331,0.047863,-0.006813,0.035096,0.045743
273,6727,189932,6787.664600,6788.664800,1.000200,6788.664800,0.000,-0.006415,0.006062,0.047955,-0.006727,0.034839,0.045665
274,6728,189933,6788.664800,6789.664700,0.999900,6789.664700,0.000,-0.006513,0.005859,0.048075,-0.006670,0.034668,0.045614
275,6729,189934,6789.664700,6790.664800,1.000100,6790.664800,0.000,-0.006609,0.005589,0.048194,-0.006585,0.034411,0.045536
276,6730,189935,6790.664800,6791.664900,1.000100,6791.664900,0.000,-0.006659,0.005387,0.048286,-0.006522,0.034198,0.045445
277,6731,189936,6791.664900,6792.665100,1.000200,6792.665100,0.000,-0.006719,0.005119,0.048444,-0.006470,0.033970,0.045448
278,6732,189937,6792.665100,6793.665100,1.000000,6793.665100,0.000,-0.006719,0.005119,0.048444,-0.006387,0.033712,0.045371
279,6733,189938,6793.665100,6794.665200,1.000100,6794.665200,0.000,-0.006968,0.004447,0.048774,-0.006303,0.033455,0.045293
280,6734,189939,6794.665200,6795.665700,1.000500,6795.665700,0.000,-0.006968,0.004447,0.048774,-0.006221,0.033197,0.045216
281,6735,189940,6795.665700,6796.666500,1.000800,6796.666500,0.000,-0.006968,0.004447,0.048774,-0.006139,0.032939,0.045138
282,6736,189941,6796.666500,6797.666900,1.000400,6797.666900,0.000,-0.007069,0.004245,0.048892,-0.006110,0.032754,0.045128
283,6737,189942,6797.666900,6798.668500,1.001600,6798.668500,0.000,-0.007220,0.003711,0.049102,-0.006028,0.032496,0.045051
284,6738,189943,6798.668500,6799.667900,0.999400,6799.667900,0.000,-0.007220,0.003711,0.049102,-0.005927,0.032193,0.044987
285,6739,189944,6799.667900,6800.668000,1.000100,6800.668000,0.000,-0.007338,0.003311,0.049351,-0.005847,0.031934,0.044910
286,6740,189945,6800.668000,6801.668100,1.000100,6801.668100,0.000,-0.007338,0.003311,0.049351,-0.005793,0.031662,0.044874
287,6741,189946,6801.668100,6802.668200,1.000100,6802.668200,0.000,-0.007494,0.002844,0.049560,-0.005694,0.031359,0.044811
288,6742,189947,6802.668200,6803.668300,1.000100,6803.668300,0.000,-0.007596,0.002578,0.049677,-0.005615,0.031099,0.044734
289,6743,189948,6803.668300,6804.668400,1.000100,6804.668400,0.000,-0.007652,0.002379,0.049769,-0.005536,0.030740,0.044672
290,6744,189949,6804.668400,6805.668500,1.000100,6805.668500,0.000,-0.007822,0.001914,0.050042,-0.005459,0.030481,0.044595
291,6745,189950,6805.668500,6806.668600,1.000100,6806.668600,0.000,-0.007878,0.001650,0.050133,-0.005362,0.030176,0.044532
292,6746,189951,6806.668600,6807.668600,1.000000,6807.668600,0.000,-0.007983,0.001451,0.050250,-0.005286,0.029816,0.044471
293,6747,189952,6807.668600,6808.668700,1.000100,6808.668700,0.000,-0.007983,0.001451,0.050250,-0.005191,0.029510,0.044408
294,6748,189953,6808.668700,6809.669200,1.000500,6809.669200,0.000,-0.008040,0.001187,0.050341,-0.005122,0.029192,0.044386
295,6749,189954,6809.669200,6810.669700,1.000500,6810.669700,0.000,-0.008146,0.000988,0.050457,-0.005028,0.028885,0.044323
296,6750,189955,6810.669700,6811.670000,1.000300,6811.670000,0.000,-0.008215,0.000724,0.050613,-0.004955,0.028524,0.044262
297,6751,189956,6811.670000,6812.671500,1.001500,6812.671500,0.000,-0.008274,0.000527,0.050704,-0.004857,0.028176,0.044159
298,6752,189957,6812.671500,6813.672900,1.001400,6813.672900,0.000,-0.008274,0.000527,0.050704,-0.004791,0.027856,0.044138
299,6753,189958,6813.672900,6814.673000,1.000100,6814.673000,0.000,-0.008380,0.000263,0.050820,-0.004695,0.027507,0.044036
300,6754,189959,6814.673000,6815.673000,1.000000,6815.673000,0.000,-0.008548,-0.000197,0.051026,-0.004631,0.027186,0.044014
301,6755,189960,6815.673000,6816.678500,1.005500,6816.678500,0.000,-0.008571,-0.000394,0.051157,-0.004537,0.026837,0.043912
302,6756,189961,6816.678500,6817.677700,0.999200,6817.677700,0.000,-0.008571,-0.000394,0.051157,-0.004455,0.026470,0.043905
303,6757,189962,6817.677700,6818.677700,1.000000,6818.677700,0.000,-0.008740,-0.000853,0.051362,-0.004343,0.026073,0.043816
304,6758,189963,6818.677700,6819.677800,1.000100,6819.677800,0.000,-0.008801,-0.001050,0.051452,-0.004278,0.025710,0.043756
305,6759,189964,6819.677800,6820.677900,1.000100,6820.677900,0.000,-0.008801,-0.001050,0.051452,-0.004195,0.025300,0.043709
306,6760,189965,6820.677900,6821.678000,1.000100,6821.678000,0.000,-0.008924,-0.001508,0.051632,-0.004105,0.024948,0.043607
307,6761,189966,6821.678000,6822.678100,1.000100,6822.678100,0.000,-0.009035,-0.001703,0.051747,-0.004028,0.024579,0.043600
308,6762,189967,6822.678100,6823.678200,1.000100,6823.678200,0.000,-0.009035,-0.001703,0.051747,-0.003948,0.024168,0.043554
309,6763,189968,6823.678200,6824.678300,1.000100,6824.678300,0.000,-0.009124,-0.002161,0.051967,-0.003843,0.023769,0.043466
310,6764,189969,6824.678300,6825.678400,1.000100,6825.678400,0.000,-0.009187,-0.002356,0.052057,-0.003784,0.023404,0.043406
311,6765,189970,6825.678400,6826.678500,1.000100,6826.678500,0.000,-0.009298,-0.002551,0.052171,-0.003707,0.022992,0.043360
312,6766,189971,6826.678500,6827.678500,1.000000,6827.678500,0.000,-0.009427,-0.003006,0.052350,-0.003632,0.022579,0.043313
313,6767,189972,6827.678500,6828.680900,1.002400,6828.680900,0.000,-0.009491,-0.003201,0.052440,-0.003557,0.022166,0.043267
314,6768,189973,6828.680900,6829.680900,1.000000,6829.680900,0.000,-0.009491,-0.003201,0.052440,-0.003458,0.021765,0.043180
315,6769,189974,6829.680900,6830.681300,1.000400,6830.681300,0.000,-0.009519,-0.003397,0.052569,-0.003386,0.021351,0.043134
316,6770,189975,6830.681300,6831.681500,1.000200,6831.681500,0.000,-0.009586,-0.003657,0.052659,-0.003316,0.020936,0.043088
317,6771,189976,6831.681500,6832.681700,1.000200,6832.681700,0.000,-0.009651,-0.003851,0.052748,-0.003246,0.020522,0.043042
318,6772,189977,6832.681700,6833.681800,1.000100,6833.681800,0.000,-0.009651,-0.003851,0.052748,-0.003178,0.020106,0.042997
319,6773,189978,6833.681800,6834.682000,1.000200,6834.682000,0.000,-0.009794,-0.004239,0.052991,-0.003084,0.019703,0.042909
320,6774,189979,6834.682000,6835.682000,1.000000,6835.682000,0.000,-0.009927,-0.004627,0.053169,-0.003018,0.019287,0.042864
321,6775,189980,6835.682000,6836.682100,1.000100,6836.682100,0.000,-0.009927,-0.004627,0.053169,-0.002937,0.018823,0.042832
322,6776,189981,6836.682100,6837.682200,1.000100,6837.682200,0.000,-0.009957,-0.004821,0.053298,-0.002873,0.018406,0.042787
323,6777,189982,6837.682200,6838.682300,1.000100,6838.682300,0.000,-0.010091,-0.005208,0.053476,-0.002811,0.017989,0.042742
324,6778,189983,6838.682300,6839.682400,1.000100,6839.682400,0.000,-0.010091,-0.005208,0.053476,-0.002734,0.017524,0.042710
325,6779,189984,6839.682400,6840.682500,1.000100,6840.682500,0.000,-0.010161,-0.005466,0.053564,-0.002658,0.017058,0.042679
326,6780,189985,6840.682500,6841.682600,1.000100,6841.682600,0.000,-0.010297,-0.005852,0.053742,-0.002599,0.016639,0.042634
327,6781,189986,6841.682600,6842.682700,1.000100,6842.682700,0.000,-0.010297,-0.005852,0.053742,-0.002526,0.016172,0.042602
328,6782,189987,6842.682700,6843.682800,1.000100,6843.682800,0.000,-0.010399,-0.006238,0.053959,-0.002470,0.015753,0.042557
329,6783,189988,6843.682800,6844.683300,1.000500,6844.683300,0.000,-0.010399,-0.006238,0.053959,-0.002400,0.015327,0.042565
330,6784,189989,6844.683300,6845.683200,0.999900,6845.683200,0.000,-0.010501,-0.006624,0.054176,-0.002331,0.014858,0.042534
331,6785,189990,6845.683200,6846.683500,1.000300,6846.683500,0.000,-0.010501,-0.006624,0.054176,-0.002279,0.014438,0.042489
332,6786,189991,6846.683500,6847.683800,1.000300,6847.683800,0.000,-0.010522,-0.006819,0.054241,-0.002213,0.013968,0.042458
333,6787,189992,6847.683800,6848.684700,1.000900,6848.684700,0.000,-0.010592,-0.007011,0.054329,-0.002148,0.013498,0.042428
334,6788,189993,6848.684700,6849.684800,1.000100,6849.684800,0.000,-0.010592,-0.007011,0.054329,-0.002085,0.013069,0.042435
335,6789,189994,6849.684800,6850.685000,1.000200,6850.685000,0.000,-0.010733,-0.007394,0.054505,-0.002065,0.012635,0.042433
336,6790,189995,6850.685000,6851.685100,1.000100,6851.685100,0.000,-0.010839,-0.007779,0.054722,-0.002004,0.012205,0.042441
337,6791,189996,6851.685100,6852.685200,1.000100,6852.685200,0.000,-0.010839,-0.007779,0.054722,-0.001945,0.011733,0.042410
338,6792,189997,6852.685200,6853.685300,1.000100,6853.685300,0.000,-0.010979,-0.008096,0.054898,-0.001887,0.011261,0.042379
339,6793,189998,6853.685300,6854.685400,1.000100,6854.685400,0.000,-0.010979,-0.008096,0.054898,-0.001830,0.010829,0.042388
340,6794,189999,6854.685400,6855.685500,1.000100,6855.685500,0.000,-0.011002,-0.008289,0.054962,-0.001817,0.010393,0.042385
341,6795,190000,6855.685500,6856.685600,1.000100,6856.685600,0.000,-0.011038,-0.008482,0.055091,-0.001762,0.009961,0.042393
342,6796,190001,6856.685600,6857.685900,1.000300,6857.685900,0.000,-0.011107,-0.008608,0.055178,-0.001696,0.009437,0.042377
343,6797,190002,6857.685900,6858.686600,1.000700,6858.686600,0.000,-0.011180,-0.008799,0.055266,-0.001645,0.009004,0.042385
344,6798,190003,6858.686600,6859.686900,1.000300,6859.686900,0.000,-0.011217,-0.008991,0.055394,-0.001635,0.008608,0.042421
345,6799,190004,6859.686900,6860.687600,1.000700,6860.687600,0.000,-0.011311,-0.009310,0.055546,-0.001573,0.008124,0.042443
346,6800,190005,6860.687600,6861.689000,1.001400,6861.689000,0.000,-0.011311,-0.009310,0.055546,-0.001552,0.007677,0.042493
347,6801,190006,6861.689000,6862.689400,1.000400,6862.689400,0.000,-0.011385,-0.009500,0.055634,-0.001506,0.007241,0.042501
348,6802,190007,6862.689400,6863.690300,1.000900,6863.690300,0.000,-0.011385,-0.009500,0.055634,-0.001501,0.006844,0.042537
349,6803,190008,6863.690300,6864.691000,1.000700,6864.691000,0.000,-0.011419,-0.009627,0.055762,-0.001457,0.006408,0.042546
350,6804,190009,6864.691000,6865.692800,1.001800,6865.692800,0.000,-0.011532,-0.010008,0.055977,-0.001442,0.005959,0.042596
351,6805,190010,6865.692800,6866.692800,1.000000,6866.692800,0.000,-0.011532,-0.010008,0.055977,-0.001398,0.005563,0.042642
352,6806,190011,6866.692800,6867.696100,1.003300,6867.696100,0.000,-0.011629,-0.010326,0.056129,-0.001385,0.005114,0.042692
353,6807,190012,6867.696100,6868.696100,1.000000,6868.696100,0.000,-0.011714,-0.010450,0.056280,-0.001371,0.004706,0.042780
354,6808,190013,6868.696100,6869.697500,1.001400,6869.697500,0.000,-0.011736,-0.010578,0.056344,-0.001331,0.004308,0.042827
355,6809,190014,6869.697500,6870.697700,1.000200,6870.697700,0.000,-0.011812,-0.010766,0.056431,-0.001322,0.003858,0.042877
356,6810,190015,6870.697700,6871.697800,1.000100,6871.697800,0.000,-0.011834,-0.010894,0.056495,-0.001324,0.003499,0.042951
357,6811,190016,6871.697800,6872.697900,1.000100,6872.697900,0.000,-0.011875,-0.011085,0.056623,-0.001303,0.003038,0.043053
358,6812,190017,6872.697900,6873.698000,1.000100,6873.698000,0.000,-0.011947,-0.011210,0.056710,-0.001276,0.002731,0.043124
359,6813,190018,6873.698000,6874.698100,1.000100,6874.698100,0.000,-0.012096,-0.011522,0.056883,-0.001289,0.002216,0.043229
360,6814,190019,6874.698100,6875.698400,1.000300,6875.698400,0.000,-0.012096,-0.011522,0.056883,-0.001264,0.001908,0.043300
361,6815,190020,6875.698400,6876.703000,1.004600,6876.703000,0.000,-0.012156,-0.011776,0.057075,-0.001287,0.001485,0.043429
362,6816,190021,6876.703000,6877.703400,1.000400,6877.703400,0.000,-0.012180,-0.011903,0.057139,-0.001284,0.001073,0.043516
363,6817,190022,6877.703400,6878.733900,1.030500,6878.733900,0.000,-0.012180,-0.011903,0.057139,-0.001278,0.000701,0.043642
364,6818,190023,6878.733900,6879.734600,1.000700,6879.734600,0.000,-0.012180,-0.011903,0.057139,-0.001278,0.000288,0.043729
365,6819,190024,6879.734600,6880.734800,1.000200,6880.734800,0.000,-0.012222,-0.012094,0.057266,-0.001274,-0.000084,0.043855
366,6820,190025,6880.734800,6881.740500,1.005700,6881.740500,0.000,-0.012338,-0.012407,0.057480,-0.001311,-0.000417,0.044008
367,6821,190026,6881.740500,6882.740800,1.000300,6882.740800,0.000,-0.012362,-0.012535,0.057544,-0.001313,-0.000831,0.044095
368,6822,190027,6882.740800,6883.741000,1.000200,6883.741000,0.000,-0.012362,-0.012535,0.057544,-0.001342,-0.001215,0.044261
369,6823,190028,6883.741000,6884.741400,1.000400,6884.741400,0.000,-0.012499,-0.012911,0.057822,-0.001343,-0.001589,0.044386
370,6824,190029,6884.741400,6885.741700,1.000300,6885.741700,0.000,-0.012499,-0.012911,0.057822,-0.001373,-0.001975,0.044552
371,6825,190030,6885.741700,6886.742100,1.000400,6886.742100,0.000,-0.012573,-0.013033,0.057908,-0.001415,-0.002309,0.044704
372,6826,190031,6886.742100,6887.742600,1.000500,6887.742600,0.000,-0.012648,-0.013156,0.057994,-0.001419,-0.002683,0.044828
373,6827,190032,6887.742600,6888.742900,1.000300,6888.742900,0.000,-0.012673,-0.013283,0.058058,-0.001449,-0.003029,0.045031
374,6828,190033,6888.742900,6889.743700,1.000800,6889.743700,0.000,-0.012747,-0.013406,0.058144,-0.001494,-0.003363,0.045183
375,6829,190034,6889.743700,6890.744800,1.001100,6890.744800,0.000,-0.012787,-0.013531,0.058272,-0.001526,-0.003709,0.045385
376,6830,190035,6890.744800,6891.745200,1.000400,6891.745200,0.000,-0.012812,-0.013658,0.058335,-0.001563,-0.004097,0.045550
377,6831,190036,6891.745200,6892.745200,1.000000,6892.745200,0.000,-0.012887,-0.013780,0.058421,-0.001607,-0.004391,0.045738
378,6832,190037,6892.745200,6893.745300,1.000100,6893.745300,0.000,-0.012887,-0.013780,0.058421,-0.001646,-0.004779,0.045902
379,6833,190038,6893.745300,6894.745300,1.000000,6894.745300,0.000,-0.013002,-0.014027,0.058634,-0.001721,-0.005085,0.046131
380,6834,190039,6894.745300,6895.746100,1.000800,6895.746100,0.000,-0.013028,-0.014154,0.058698,-0.001758,-0.005432,0.046332
381,6835,190040,6895.746100,6896.748600,1.002500,6896.748600,0.000,-0.013069,-0.014279,0.058825,-0.001805,-0.005727,0.046520
382,6836,190041,6896.748600,6897.749000,1.000400,6897.749000,0.000,-0.013069,-0.014279,0.058825,-0.001853,-0.006023,0.046707
383,6837,190042,6897.749000,6898.749700,1.000700,6898.749700,0.000,-0.013171,-0.014527,0.058974,-0.001923,-0.006382,0.046948
384,6838,190043,6898.749700,6899.749700,1.000000,6899.749700,0.000,-0.013212,-0.014652,0.059101,-0.001973,-0.006678,0.047135
385,6839,190044,6899.749700,6900.750100,1.000400,6900.750100,0.000,-0.013233,-0.014714,0.059165,-0.002053,-0.006984,0.047361
386,6840,190045,6900.750100,6901.750300,1.000200,6901.750300,0.000,-0.013233,-0.014714,0.059165,-0.002135,-0.007291,0.047588
387,6841,190046,6901.750300,6902.750300,1.000000,6902.750300,0.000,-0.013336,-0.014962,0.059314,-0.002187,-0.007588,0.047773
388,6842,190047,6902.750300,6903.750500,1.000200,6903.750500,0.000,-0.013413,-0.015083,0.059399,-0.002270,-0.007895,0.047999
389,6843,190048,6903.750500,6904.750500,1.000000,6904.750500,0.000,-0.013483,-0.015140,0.059485,-0.002350,-0.008161,0.048262
390,6844,190049,6904.750500,6905.750600,1.000100,6905.750600,0.000,-0.013510,-0.015266,0.059548,-0.002435,-0.008468,0.048487
391,6845,190050,6905.750600,6906.750700,1.000100,6906.750700,0.000,-0.013531,-0.015328,0.059611,-0.002521,-0.008776,0.048711
392,6846,190051,6906.750700,6907.750800,1.000100,6907.750800,0.000,-0.013608,-0.015449,0.059697,-0.002604,-0.009043,0.048972
393,6847,190052,6907.750800,6908.750900,1.000100,6908.750900,0.000,-0.013595,-0.015515,0.059802,-0.002699,-0.009297,0.049183
394,6848,190053,6908.750900,6909.751300,1.000400,6909.751300,0.000,-0.013672,-0.015636,0.059887,-0.002783,-0.009564,0.049444
395,6849,190054,6909.751300,6910.751200,0.999900,6910.751200,0.000,-0.013693,-0.015698,0.059950,-0.002879,-0.009819,0.049653
396,6850,190055,6910.751200,6911.752200,1.001000,6911.752200,0.000,-0.013771,-0.015818,0.060035,-0.002965,-0.010086,0.049913
397,6851,190056,6911.752200,6912.753400,1.001200,6912.753400,0.000,-0.013842,-0.015875,0.060120,-0.003094,-0.010351,0.050161
398,6852,190057,6912.753400,6913.754600,1.001200,6913.754600,0.000,-0.013892,-0.016063,0.060247,-0.003188,-0.010565,0.050407
399,6853,190058,6913.754600,6914.754900,1.000300,6914.754900,0.000,-0.013892,-0.016063,0.060247,-0.003294,-0.010766,0.050603
400,6854,190059,6914.754900,6915.755100,1.000200,6915.755100,0.000,-0.014041,-0.016240,0.060417,-0.003389,-0.010980,0.050848
401,6855,190060,6915.755100,6916.759100,1.004000,6916.759100,0.000,-0.014063,-0.016302,0.060480,-0.003521,-0.011245,0.051094
402,6856,190061,6916.759100,6917.757700,0.998600,6917.757700,0.000,-0.014063,-0.016302,0.060480,-0.003618,-0.011459,0.051338
403,6857,190062,6917.757700,6918.757800,1.000100,6918.757800,0.000,-0.014100,-0.016362,0.060606,-0.003758,-0.011670,0.051571
404,6858,190063,6918.757800,6919.757900,1.000100,6919.757900,0.000,-0.014129,-0.016487,0.060670,-0.003887,-0.011894,0.051853
405,6859,190064,6919.757900,6920.758000,1.000100,6920.758000,0.000,-0.014200,-0.016543,0.060754,-0.004028,-0.012105,0.052085
406,6860,190065,6920.758000,6921.758200,1.000200,6921.758200,0.000,-0.014222,-0.016605,0.060817,-0.004159,-0.012329,0.052366
407,6861,190066,6921.758200,6922.758200,1.000000,6922.758200,0.000,-0.014294,-0.016662,0.060902,-0.004270,-0.012530,0.052558
408,6862,190067,6922.758200,6923.758300,1.000100,6923.758300,0.000,-0.014316,-0.016723,0.060965,-0.004408,-0.012700,0.052825
409,6863,190068,6923.758300,6924.758400,1.000100,6924.758400,0.000,-0.014388,-0.016779,0.061050,-0.004551,-0.012911,0.053054
410,6864,190069,6924.758400,6925.758500,1.000100,6925.758500,0.000,-0.014411,-0.016841,0.061113,-0.004718,-0.013145,0.053371
411,6865,190070,6925.758500,6926.758600,1.000100,6926.758600,0.000,-0.014483,-0.016897,0.061197,-0.004862,-0.013356,0.053599
